,time,value
2019-01-14 00:39:29,00:39:29,92
2019-01-14 00:39:39,00:39:39,91
2019-01-14 00:39:44,00:39:44,91
2019-01-14 00:39:54,00:39:54,92
2019-01-14 00:39:59,00:39:59,91
2019-01-14 00:40:14,00:40:14,90
2019-01-14 00:40:29,00:40:29,94
2019-01-14 00:40:34,00:40:34,95
2019-01-14 00:40:44,00:40:44,95
2019-01-14 00:40:49,00:40:49,95
2019-01-14 00:40:54,00:40:54,98
2019-01-14 00:41:04,00:41:04,97
2019-01-14 00:41:14,00:41:14,90
2019-01-14 00:41:19,00:41:19,82
2019-01-14 00:41:24,00:41:24,77
2019-01-14 00:41:29,00:41:29,71
2019-01-14 00:41:34,00:41:34,64
2019-01-14 00:41:44,00:41:44,61
2019-01-14 00:41:49,00:41:49,54
2019-01-14 00:42:04,00:42:04,56
2019-01-14 00:42:14,00:42:14,57
2019-01-14 00:42:19,00:42:19,58
2019-01-14 00:42:24,00:42:24,63
2019-01-14 00:42:29,00:42:29,68
2019-01-14 00:42:34,00:42:34,62
2019-01-14 00:42:39,00:42:39,58
2019-01-14 00:42:44,00:42:44,56
2019-01-14 00:42:49,00:42:49,54
2019-01-14 00:43:04,00:43:04,54
2019-01-14 00:43:09,00:43:09,55
2019-01-14 00:43:14,00:43:14,54
2019-01-14 00:43:19,00:43:19,53
2019-01-14 00:43:24,00:43:24,53
2019-01-14 00:43:29,00:43:29,54
2019-01-14 00:43:39,00:43:39,55
2019-01-14 00:43:49,00:43:49,54
2019-01-14 00:43:54,00:43:54,53
2019-01-14 00:44:09,00:44:09,51
2019-01-14 00:44:14,00:44:14,50
2019-01-14 00:44:19,00:44:19,49
2019-01-14 00:44:24,00:44:24,50
2019-01-14 00:44:29,00:44:29,51
2019-01-14 00:44:39,00:44:39,52
2019-01-14 00:44:44,00:44:44,51
2019-01-14 00:44:59,00:44:59,51
2019-01-14 00:45:14,00:45:14,51
2019-01-14 00:45:24,00:45:24,52
2019-01-14 00:45:29,00:45:29,53
2019-01-14 00:45:34,00:45:34,54
2019-01-14 00:45:39,00:45:39,53
2019-01-14 00:45:44,00:45:44,54
2019-01-14 00:45:59,00:45:59,54
2019-01-14 00:46:04,00:46:04,55
2019-01-14 00:46:09,00:46:09,59
2019-01-14 00:46:14,00:46:14,66
2019-01-14 00:46:19,00:46:19,64
2019-01-14 00:46:25,00:46:25,63
2019-01-14 00:46:35,00:46:35,62
2019-01-14 00:46:40,00:46:40,61
2019-01-14 00:46:45,00:46:45,59
2019-01-14 00:46:50,00:46:50,58
2019-01-14 00:46:55,00:46:55,53
2019-01-14 00:47:10,00:47:10,54
2019-01-14 00:47:15,00:47:15,57
2019-01-14 00:47:20,00:47:20,59
2019-01-14 00:47:25,00:47:25,61
2019-01-14 00:47:30,00:47:30,60
2019-01-14 00:47:40,00:47:40,61
2019-01-14 00:47:55,00:47:55,61
2019-01-14 00:48:10,00:48:10,61
2019-01-14 00:48:15,00:48:15,62
2019-01-14 00:48:30,00:48:30,63
2019-01-14 00:48:35,00:48:35,64
2019-01-14 00:48:50,00:48:50,64
2019-01-14 00:48:55,00:48:55,62
2019-01-14 00:49:00,00:49:00,60
2019-01-14 00:49:05,00:49:05,56
2019-01-14 00:49:20,00:49:20,57
2019-01-14 00:49:25,00:49:25,56
2019-01-14 00:49:40,00:49:40,56
2019-01-14 00:49:50,00:49:50,57
2019-01-14 00:49:55,00:49:55,56
2019-01-14 00:50:05,00:50:05,55
2019-01-14 00:50:10,00:50:10,55
2019-01-14 00:50:25,00:50:25,54
2019-01-14 00:50:30,00:50:30,53
2019-01-14 00:50:35,00:50:35,54
2019-01-14 00:50:50,00:50:50,55
2019-01-14 00:51:00,00:51:00,54
2019-01-14 00:51:05,00:51:05,53
2019-01-14 00:51:15,00:51:15,52
2019-01-14 00:51:25,00:51:25,51
2019-01-14 00:51:40,00:51:40,52
2019-01-14 00:51:45,00:51:45,53
2019-01-14 00:51:50,00:51:50,54
2019-01-14 00:51:55,00:51:55,55
2019-01-14 00:52:00,00:52:00,61
2019-01-14 00:52:05,00:52:05,57
