,time,value
2019-01-10 00:05:16,00:05:16,53
2019-01-10 00:05:21,00:05:21,54
2019-01-10 00:05:26,00:05:26,55
2019-01-10 00:05:31,00:05:31,56
2019-01-10 00:05:46,00:05:46,56
2019-01-10 00:05:51,00:05:51,57
2019-01-10 00:05:56,00:05:56,60
2019-01-10 00:06:01,00:06:01,62
2019-01-10 00:06:06,00:06:06,64
2019-01-10 00:06:11,00:06:11,66
2019-01-10 00:06:16,00:06:16,68
2019-01-10 00:06:21,00:06:21,67
2019-01-10 00:06:26,00:06:26,66
2019-01-10 00:06:41,00:06:41,65
2019-01-10 00:06:46,00:06:46,64
2019-01-10 00:06:51,00:06:51,65
2019-01-10 00:06:56,00:06:56,66
2019-01-10 00:07:01,00:07:01,66
2019-01-10 00:07:11,00:07:11,65
2019-01-10 00:07:16,00:07:16,66
2019-01-10 00:07:21,00:07:21,68
2019-01-10 00:07:26,00:07:26,66
2019-01-10 00:07:31,00:07:31,65
2019-01-10 00:07:36,00:07:36,66
2019-01-10 00:07:41,00:07:41,67
2019-01-10 00:07:46,00:07:46,68
2019-01-10 00:07:51,00:07:51,70
2019-01-10 00:07:56,00:07:56,71
2019-01-10 00:08:01,00:08:01,72
2019-01-10 00:08:16,00:08:16,65
2019-01-10 00:08:21,00:08:21,64
2019-01-10 00:08:26,00:08:26,63
2019-01-10 00:08:31,00:08:31,60
2019-01-10 00:08:36,00:08:36,54
2019-01-10 00:08:41,00:08:41,56
2019-01-10 00:08:46,00:08:46,57
2019-01-10 00:08:56,00:08:56,58
2019-01-10 00:09:01,00:09:01,57
2019-01-10 00:09:06,00:09:06,56
2019-01-10 00:09:11,00:09:11,57
2019-01-10 00:09:16,00:09:16,57
2019-01-10 00:09:21,00:09:21,56
2019-01-10 00:09:36,00:09:36,57
2019-01-10 00:09:46,00:09:46,59
2019-01-10 00:09:51,00:09:51,60
2019-01-10 00:09:56,00:09:56,61
2019-01-10 00:10:01,00:10:01,62
2019-01-10 00:10:06,00:10:06,61
2019-01-10 00:10:11,00:10:11,59
2019-01-10 00:10:21,00:10:21,60
2019-01-10 00:10:26,00:10:26,58
2019-01-10 00:10:31,00:10:31,56
2019-01-10 00:10:41,00:10:41,55
2019-01-10 00:10:46,00:10:46,52
2019-01-10 00:10:51,00:10:51,50
2019-01-10 00:11:06,00:11:06,50
2019-01-10 00:11:16,00:11:16,51
2019-01-10 00:11:21,00:11:21,52
2019-01-10 00:11:36,00:11:36,53
2019-01-10 00:11:51,00:11:51,53
2019-01-10 00:11:56,00:11:56,54
2019-01-10 00:12:01,00:12:01,53
2019-01-10 00:12:16,00:12:16,53
2019-01-10 00:12:21,00:12:21,52
2019-01-10 00:12:36,00:12:36,53
2019-01-10 00:12:41,00:12:41,53
2019-01-10 00:12:56,00:12:56,52
2019-01-10 00:13:01,00:13:01,52
2019-01-10 00:13:06,00:13:06,53
2019-01-10 00:13:11,00:13:11,53
2019-01-10 00:13:16,00:13:16,54
2019-01-10 00:13:21,00:13:21,54
2019-01-10 00:13:26,00:13:26,55
2019-01-10 00:13:31,00:13:31,54
2019-01-10 00:13:46,00:13:46,55
2019-01-10 00:13:51,00:13:51,54
2019-01-10 00:14:01,00:14:01,55
2019-01-10 00:14:06,00:14:06,56
2019-01-10 00:14:11,00:14:11,56
2019-01-10 00:14:16,00:14:16,57
2019-01-10 00:14:21,00:14:21,58
2019-01-10 00:14:31,00:14:31,57
2019-01-10 00:14:36,00:14:36,56
2019-01-10 00:14:51,00:14:51,56
2019-01-10 00:14:56,00:14:56,57
2019-01-10 00:15:01,00:15:01,58
2019-01-10 00:15:06,00:15:06,57
2019-01-10 00:15:16,00:15:16,56
2019-01-10 00:15:21,00:15:21,54
2019-01-10 00:15:26,00:15:26,53
2019-01-10 00:15:31,00:15:31,52
2019-01-10 00:15:36,00:15:36,51
2019-01-10 00:15:41,00:15:41,52
2019-01-10 00:15:46,00:15:46,53
2019-01-10 00:15:56,00:15:56,54
2019-01-10 00:16:01,00:16:01,55
2019-01-10 00:16:06,00:16:06,55
2019-01-10 00:16:16,00:16:16,54
2019-01-10 00:16:21,00:16:21,54
2019-01-10 00:16:31,00:16:31,55
2019-01-10 00:16:41,00:16:41,56
2019-01-10 00:16:46,00:16:46,56
2019-01-10 00:16:51,00:16:51,57
2019-01-10 00:17:06,00:17:06,57
2019-01-10 00:17:11,00:17:11,58
2019-01-10 00:17:26,00:17:26,58
2019-01-10 00:17:36,00:17:36,56
2019-01-10 00:17:51,00:17:51,56
2019-01-10 00:18:01,00:18:01,57
2019-01-10 00:18:11,00:18:11,57
2019-01-10 00:18:21,00:18:21,59
2019-01-10 00:18:26,00:18:26,60
2019-01-10 00:18:31,00:18:31,59
2019-01-10 00:18:36,00:18:36,64
2019-01-10 00:18:41,00:18:41,67
2019-01-10 00:18:56,00:18:56,67
2019-01-10 00:19:06,00:19:06,63
2019-01-10 00:19:11,00:19:11,60
2019-01-10 00:19:21,00:19:21,61
2019-01-10 00:19:31,00:19:31,59
2019-01-10 00:19:36,00:19:36,57
2019-01-10 00:19:41,00:19:41,53
2019-01-10 00:19:51,00:19:51,52
2019-01-10 00:19:57,00:19:57,52
2019-01-10 00:20:12,00:20:12,52
2019-01-10 00:20:17,00:20:17,54
2019-01-10 00:20:27,00:20:27,53
2019-01-10 00:20:42,00:20:42,53
2019-01-10 00:20:52,00:20:52,52
2019-01-10 00:20:57,00:20:57,51
2019-01-10 00:21:12,00:21:12,52
2019-01-10 00:21:17,00:21:17,51
2019-01-10 00:21:27,00:21:27,50
2019-01-10 00:21:37,00:21:37,49
2019-01-10 00:21:42,00:21:42,48
2019-01-10 00:21:57,00:21:57,48
2019-01-10 00:22:02,00:22:02,47
2019-01-10 00:22:17,00:22:17,47
2019-01-10 00:22:27,00:22:27,49
2019-01-10 00:22:32,00:22:32,51
2019-01-10 00:22:37,00:22:37,50
2019-01-10 00:22:42,00:22:42,49
2019-01-10 00:22:57,00:22:57,49
2019-01-10 00:23:02,00:23:02,50
2019-01-10 00:23:07,00:23:07,53
2019-01-10 00:23:17,00:23:17,51
2019-01-10 00:23:22,00:23:22,50
2019-01-10 00:23:37,00:23:37,49
2019-01-10 00:23:52,00:23:52,49
2019-01-10 00:24:02,00:24:02,51
2019-01-10 00:24:07,00:24:07,51
2019-01-10 00:24:17,00:24:17,52
2019-01-10 00:24:22,00:24:22,51
2019-01-10 00:24:32,00:24:32,52
2019-01-10 00:24:37,00:24:37,51
2019-01-10 00:24:52,00:24:52,52
2019-01-10 00:24:57,00:24:57,54
2019-01-10 00:25:02,00:25:02,53
2019-01-10 00:25:07,00:25:07,52
2019-01-10 00:25:12,00:25:12,51
2019-01-10 00:25:17,00:25:17,49
2019-01-10 00:25:32,00:25:32,49
2019-01-10 00:25:37,00:25:37,49
2019-01-10 00:25:47,00:25:47,52
2019-01-10 00:25:52,00:25:52,66
2019-01-10 00:25:57,00:25:57,69
2019-01-10 00:26:02,00:26:02,64
2019-01-10 00:26:07,00:26:07,57
2019-01-10 00:26:12,00:26:12,53
2019-01-10 00:26:22,00:26:22,54
2019-01-10 00:26:32,00:26:32,55
2019-01-10 00:26:47,00:26:47,55
2019-01-10 00:26:52,00:26:52,54
2019-01-10 00:26:57,00:26:57,53
2019-01-10 00:27:12,00:27:12,53
2019-01-10 00:27:17,00:27:17,52
2019-01-10 00:27:22,00:27:22,51
2019-01-10 00:27:37,00:27:37,51
2019-01-10 00:27:42,00:27:42,53
2019-01-10 00:27:57,00:27:57,53
2019-01-10 00:28:07,00:28:07,55
2019-01-10 00:28:12,00:28:12,56
2019-01-10 00:28:27,00:28:27,56
2019-01-10 00:28:32,00:28:32,57
2019-01-10 00:28:42,00:28:42,55
2019-01-10 00:28:52,00:28:52,54
2019-01-10 00:29:02,00:29:02,55
2019-01-10 00:29:07,00:29:07,55
2019-01-10 00:29:12,00:29:12,54
2019-01-10 00:29:17,00:29:17,53
2019-01-10 00:29:22,00:29:22,52
2019-01-10 00:29:27,00:29:27,51
2019-01-10 00:29:37,00:29:37,52
2019-01-10 00:29:42,00:29:42,54
2019-01-10 00:29:47,00:29:47,53
2019-01-10 00:29:52,00:29:52,51
2019-01-10 00:30:02,00:30:02,50
2019-01-10 00:30:12,00:30:12,51
2019-01-10 00:30:22,00:30:22,52
2019-01-10 00:30:37,00:30:37,53
2019-01-10 00:30:47,00:30:47,52
2019-01-10 00:30:52,00:30:52,53
2019-01-10 00:30:57,00:30:57,54
2019-01-10 00:31:02,00:31:02,54
2019-01-10 00:31:07,00:31:07,53
2019-01-10 00:31:12,00:31:12,52
2019-01-10 00:31:17,00:31:17,51
2019-01-10 00:31:32,00:31:32,55
2019-01-10 00:31:37,00:31:37,57
2019-01-10 00:31:42,00:31:42,60
2019-01-10 00:31:47,00:31:47,61
2019-01-10 00:32:02,00:32:02,61
2019-01-10 00:32:12,00:32:12,59
2019-01-10 00:32:17,00:32:17,55
2019-01-10 00:32:22,00:32:22,53
2019-01-10 00:32:27,00:32:27,52
2019-01-10 00:32:32,00:32:32,51
2019-01-10 00:32:47,00:32:47,51
2019-01-10 00:32:52,00:32:52,52
2019-01-10 00:33:07,00:33:07,52
2019-01-10 00:33:17,00:33:17,52
2019-01-10 00:33:27,00:33:27,53
2019-01-10 00:33:42,00:33:42,53
2019-01-10 00:33:47,00:33:47,54
2019-01-10 00:33:57,00:33:57,53
2019-01-10 00:34:02,00:34:02,52
2019-01-10 00:34:07,00:34:07,51
2019-01-10 00:34:17,00:34:17,52
2019-01-10 00:34:22,00:34:22,53
2019-01-10 00:34:27,00:34:27,51
2019-01-10 00:34:33,00:34:33,51
2019-01-10 00:34:48,00:34:48,51
2019-01-10 00:34:58,00:34:58,52
2019-01-10 00:35:03,00:35:03,51
2019-01-10 00:35:08,00:35:08,50
2019-01-10 00:35:23,00:35:23,50
2019-01-10 00:35:28,00:35:28,51
2019-01-10 00:35:43,00:35:43,51
2019-01-10 00:35:48,00:35:48,51
2019-01-10 00:35:53,00:35:53,51
2019-01-10 00:35:58,00:35:58,50
2019-01-10 00:36:03,00:36:03,49
2019-01-10 00:36:13,00:36:13,50
2019-01-10 00:36:23,00:36:23,51
2019-01-10 00:36:33,00:36:33,50
2019-01-10 00:36:48,00:36:48,51
2019-01-10 00:36:53,00:36:53,52
2019-01-10 00:36:58,00:36:58,51
2019-01-10 00:37:08,00:37:08,52
2019-01-10 00:37:18,00:37:18,53
2019-01-10 00:37:28,00:37:28,52
2019-01-10 00:37:33,00:37:33,51
2019-01-10 00:37:38,00:37:38,52
2019-01-10 00:37:53,00:37:53,52
2019-01-10 00:37:58,00:37:58,51
2019-01-10 00:38:03,00:38:03,51
2019-01-10 00:38:08,00:38:08,50
2019-01-10 00:38:13,00:38:13,50
2019-01-10 00:38:18,00:38:18,51
2019-01-10 00:38:33,00:38:33,50
2019-01-10 00:38:43,00:38:43,52
2019-01-10 00:38:48,00:38:48,53
2019-01-10 00:38:58,00:38:58,52
2019-01-10 00:39:03,00:39:03,50
2019-01-10 00:39:08,00:39:08,49
2019-01-10 00:39:13,00:39:13,50
2019-01-10 00:39:23,00:39:23,49
2019-01-10 00:39:28,00:39:28,48
2019-01-10 00:39:43,00:39:43,49
2019-01-10 00:39:48,00:39:48,50
2019-01-10 00:40:03,00:40:03,50
2019-01-10 00:40:08,00:40:08,49
2019-01-10 00:40:13,00:40:13,48
2019-01-10 00:40:18,00:40:18,49
2019-01-10 00:40:23,00:40:23,51
2019-01-10 00:40:33,00:40:33,52
2019-01-10 00:40:48,00:40:48,52
2019-01-10 00:40:58,00:40:58,51
2019-01-10 00:41:03,00:41:03,50
2019-01-10 00:41:08,00:41:08,49
2019-01-10 00:41:13,00:41:13,51
2019-01-10 00:41:18,00:41:18,52
2019-01-10 00:41:23,00:41:23,50
2019-01-10 00:41:28,00:41:28,48
2019-01-10 00:41:33,00:41:33,49
2019-01-10 00:41:48,00:41:48,49
2019-01-10 00:41:53,00:41:53,48
2019-01-10 00:41:58,00:41:58,49
2019-01-10 00:42:13,00:42:13,48
2019-01-10 00:42:23,00:42:23,49
2019-01-10 00:42:38,00:42:38,49
2019-01-10 00:42:43,00:42:43,50
2019-01-10 00:42:48,00:42:48,49
2019-01-10 00:43:03,00:43:03,50
2019-01-10 00:43:18,00:43:18,49
2019-01-10 00:43:23,00:43:23,48
2019-01-10 00:43:28,00:43:28,49
2019-01-10 00:43:38,00:43:38,49
2019-01-10 00:43:43,00:43:43,50
2019-01-10 00:43:53,00:43:53,48
2019-01-10 00:43:58,00:43:58,47
2019-01-10 00:44:08,00:44:08,49
2019-01-10 00:44:23,00:44:23,50
2019-01-10 00:44:28,00:44:28,49
2019-01-10 00:44:33,00:44:33,48
2019-01-10 00:44:43,00:44:43,49
2019-01-10 00:44:48,00:44:48,50
2019-01-10 00:44:53,00:44:53,51
2019-01-10 00:45:03,00:45:03,50
2019-01-10 00:45:08,00:45:08,49
2019-01-10 00:45:13,00:45:13,48
2019-01-10 00:45:18,00:45:18,48
2019-01-10 00:45:33,00:45:33,48
2019-01-10 00:45:38,00:45:38,49
2019-01-10 00:45:53,00:45:53,49
2019-01-10 00:46:03,00:46:03,50
2019-01-10 00:46:18,00:46:18,50
2019-01-10 00:46:23,00:46:23,49
2019-01-10 00:46:28,00:46:28,48
2019-01-10 00:46:38,00:46:38,47
2019-01-10 00:46:53,00:46:53,47
2019-01-10 00:46:58,00:46:58,46
2019-01-10 00:47:08,00:47:08,49
2019-01-10 00:47:13,00:47:13,50
2019-01-10 00:47:18,00:47:18,49
2019-01-10 00:47:23,00:47:23,48
2019-01-10 00:47:28,00:47:28,45
2019-01-10 00:47:33,00:47:33,44
2019-01-10 00:47:43,00:47:43,45
2019-01-10 00:47:48,00:47:48,46
2019-01-10 00:47:53,00:47:53,47
2019-01-10 00:47:58,00:47:58,48
2019-01-10 00:48:13,00:48:13,48
2019-01-10 00:48:18,00:48:18,46
2019-01-10 00:48:33,00:48:33,46
2019-01-10 00:48:38,00:48:38,47
2019-01-10 00:48:43,00:48:43,48
2019-01-10 00:48:58,00:48:58,49
2019-01-10 00:49:03,00:49:03,49
2019-01-10 00:49:08,00:49:08,48
2019-01-10 00:49:13,00:49:13,47
2019-01-10 00:49:23,00:49:23,49
2019-01-10 00:49:33,00:49:33,48
2019-01-10 00:49:48,00:49:48,48
2019-01-10 00:49:53,00:49:53,47
2019-01-10 00:49:58,00:49:58,46
2019-01-10 00:50:03,00:50:03,47
2019-01-10 00:50:08,00:50:08,48
2019-01-10 00:50:18,00:50:18,47
2019-01-10 00:50:33,00:50:33,48
2019-01-10 00:50:43,00:50:43,49
2019-01-10 00:50:48,00:50:48,48
2019-01-10 00:50:53,00:50:53,47
2019-01-10 00:50:58,00:50:58,46
2019-01-10 00:51:03,00:51:03,47
2019-01-10 00:51:08,00:51:08,49
2019-01-10 00:51:13,00:51:13,47
2019-01-10 00:51:18,00:51:18,46
2019-01-10 00:51:33,00:51:33,46
2019-01-10 00:51:43,00:51:43,48
2019-01-10 00:51:53,00:51:53,47
2019-01-10 00:52:08,00:52:08,47
2019-01-10 00:52:13,00:52:13,49
2019-01-10 00:52:18,00:52:18,48
2019-01-10 00:52:24,00:52:24,47
2019-01-10 00:52:34,00:52:34,48
2019-01-10 00:52:39,00:52:39,49
2019-01-10 00:52:44,00:52:44,48
2019-01-10 00:52:49,00:52:49,47
2019-01-10 00:52:54,00:52:54,46
2019-01-10 00:52:59,00:52:59,45
2019-01-10 00:53:04,00:53:04,46
2019-01-10 00:53:09,00:53:09,47
2019-01-10 00:53:19,00:53:19,46
2019-01-10 00:53:24,00:53:24,45
2019-01-10 00:53:39,00:53:39,45
2019-01-10 00:53:44,00:53:44,47
2019-01-10 00:53:49,00:53:49,49
2019-01-10 00:53:54,00:53:54,48
2019-01-10 00:54:09,00:54:09,48
2019-01-10 00:54:24,00:54:24,49
2019-01-10 00:54:34,00:54:34,47
2019-01-10 00:54:44,00:54:44,48
2019-01-10 00:54:49,00:54:49,49
2019-01-10 00:54:59,00:54:59,50
2019-01-10 00:55:04,00:55:04,48
2019-01-10 00:55:09,00:55:09,46
2019-01-10 00:55:24,00:55:24,46
2019-01-10 00:55:26,00:55:26,47
2019-01-10 00:55:41,00:55:41,47
2019-01-10 00:55:56,00:55:56,47
2019-01-10 00:56:01,00:56:01,48
2019-01-10 00:56:06,00:56:06,49
2019-01-10 00:56:11,00:56:11,48
2019-01-10 00:56:16,00:56:16,47
2019-01-10 00:56:31,00:56:31,48
2019-01-10 00:56:46,00:56:46,48
2019-01-10 00:56:51,00:56:51,49
2019-01-10 00:57:06,00:57:06,49
2019-01-10 00:57:21,00:57:21,47
2019-01-10 00:57:36,00:57:36,47
2019-01-10 00:57:46,00:57:46,48
2019-01-10 00:57:56,00:57:56,46
2019-01-10 00:58:06,00:58:06,47
2019-01-10 00:58:21,00:58:21,48
2019-01-10 00:58:26,00:58:26,47
2019-01-10 00:58:31,00:58:31,48
2019-01-10 00:58:36,00:58:36,50
2019-01-10 00:58:46,00:58:46,49
2019-01-10 00:59:01,00:59:01,48
2019-01-10 00:59:16,00:59:16,48
2019-01-10 00:59:26,00:59:26,47
2019-01-10 00:59:31,00:59:31,48
2019-01-10 00:59:46,00:59:46,48
2019-01-10 00:59:51,00:59:51,49
2019-01-10 00:59:56,00:59:56,48
2019-01-10 01:00:11,01:00:11,47
2019-01-10 01:00:21,01:00:21,48
2019-01-10 01:00:31,01:00:31,49
2019-01-10 01:00:36,01:00:36,48
2019-01-10 01:00:46,01:00:46,49
2019-01-10 01:00:51,01:00:51,47
2019-01-10 01:00:56,01:00:56,46
2019-01-10 01:01:06,01:01:06,47
2019-01-10 01:01:21,01:01:21,47
2019-01-10 01:01:26,01:01:26,48
2019-01-10 01:01:31,01:01:31,47
2019-01-10 01:01:46,01:01:46,48
2019-01-10 01:01:51,01:01:51,47
2019-01-10 01:02:06,01:02:06,47
2019-01-10 01:02:11,01:02:11,49
2019-01-10 01:02:16,01:02:16,48
2019-01-10 01:02:21,01:02:21,47
2019-01-10 01:02:36,01:02:36,47
2019-01-10 01:02:41,01:02:41,46
2019-01-10 01:02:46,01:02:46,47
2019-01-10 01:02:56,01:02:56,48
2019-01-10 01:03:11,01:03:11,48
2019-01-10 01:03:26,01:03:26,47
2019-01-10 01:03:32,01:03:32,49
2019-01-10 01:03:42,01:03:42,48
2019-01-10 01:03:47,01:03:47,47
2019-01-10 01:03:57,01:03:57,46
2019-01-10 01:04:12,01:04:12,47
2019-01-10 01:04:27,01:04:27,47
2019-01-10 01:04:32,01:04:32,48
2019-01-10 01:04:42,01:04:42,49
2019-01-10 01:04:47,01:04:47,48
2019-01-10 01:05:02,01:05:02,47
2019-01-10 01:05:17,01:05:17,48
2019-01-10 01:05:22,01:05:22,49
2019-01-10 01:05:27,01:05:27,47
2019-01-10 01:05:42,01:05:42,46
2019-01-10 01:05:57,01:05:57,47
2019-01-10 01:06:12,01:06:12,48
2019-01-10 01:06:27,01:06:27,49
2019-01-10 01:06:32,01:06:32,47
2019-01-10 01:06:37,01:06:37,46
2019-01-10 01:06:42,01:06:42,47
2019-01-10 01:06:47,01:06:47,48
2019-01-10 01:06:52,01:06:52,49
2019-01-10 01:06:57,01:06:57,48
2019-01-10 01:07:12,01:07:12,47
2019-01-10 01:07:22,01:07:22,48
2019-01-10 01:07:37,01:07:37,48
2019-01-10 01:07:47,01:07:47,49
2019-01-10 01:07:52,01:07:52,49
2019-01-10 01:08:02,01:08:02,47
2019-01-10 01:08:12,01:08:12,48
2019-01-10 01:08:22,01:08:22,49
2019-01-10 01:08:27,01:08:27,48
2019-01-10 01:08:32,01:08:32,47
2019-01-10 01:08:42,01:08:42,48
2019-01-10 01:08:47,01:08:47,49
2019-01-10 01:08:57,01:08:57,48
2019-01-10 01:09:07,01:09:07,47
2019-01-10 01:09:12,01:09:12,46
2019-01-10 01:09:17,01:09:17,47
2019-01-10 01:09:32,01:09:32,47
2019-01-10 01:09:37,01:09:37,48
2019-01-10 01:09:42,01:09:42,49
2019-01-10 01:09:47,01:09:47,48
2019-01-10 01:09:52,01:09:52,47
2019-01-10 01:09:57,01:09:57,48
2019-01-10 01:10:02,01:10:02,47
2019-01-10 01:10:07,01:10:07,45
2019-01-10 01:10:17,01:10:17,46
2019-01-10 01:10:22,01:10:22,47
2019-01-10 01:10:32,01:10:32,48
2019-01-10 01:10:37,01:10:37,49
2019-01-10 01:10:42,01:10:42,48
2019-01-10 01:10:47,01:10:47,46
2019-01-10 01:10:57,01:10:57,47
2019-01-10 01:11:03,01:11:03,48
2019-01-10 01:11:18,01:11:18,48
2019-01-10 01:11:23,01:11:23,47
2019-01-10 01:11:33,01:11:33,48
2019-01-10 01:11:43,01:11:43,47
2019-01-10 01:11:53,01:11:53,49
2019-01-10 01:11:58,01:11:58,49
2019-01-10 01:12:13,01:12:13,49
2019-01-10 01:12:18,01:12:18,50
2019-01-10 01:12:23,01:12:23,51
2019-01-10 01:12:28,01:12:28,55
2019-01-10 01:12:33,01:12:33,57
2019-01-10 01:12:38,01:12:38,55
2019-01-10 01:12:43,01:12:43,53
2019-01-10 01:12:48,01:12:48,50
2019-01-10 01:12:53,01:12:53,48
2019-01-10 01:12:58,01:12:58,46
2019-01-10 01:13:13,01:13:13,46
2019-01-10 01:13:23,01:13:23,47
2019-01-10 01:13:28,01:13:28,48
2019-01-10 01:13:43,01:13:43,49
2019-01-10 01:13:53,01:13:53,48
2019-01-10 01:14:03,01:14:03,49
2019-01-10 01:14:08,01:14:08,47
2019-01-10 01:14:13,01:14:13,46
2019-01-10 01:14:18,01:14:18,45
2019-01-10 01:14:23,01:14:23,46
2019-01-10 01:14:28,01:14:28,48
2019-01-10 01:14:33,01:14:33,47
2019-01-10 01:14:38,01:14:38,46
2019-01-10 01:14:43,01:14:43,47
2019-01-10 01:14:53,01:14:53,49
2019-01-10 01:15:03,01:15:03,50
2019-01-10 01:15:08,01:15:08,48
2019-01-10 01:15:13,01:15:13,47
2019-01-10 01:15:23,01:15:23,49
2019-01-10 01:15:38,01:15:38,49
2019-01-10 01:15:43,01:15:43,53
2019-01-10 01:15:48,01:15:48,56
2019-01-10 01:15:53,01:15:53,54
2019-01-10 01:15:58,01:15:58,51
2019-01-10 01:16:03,01:16:03,48
2019-01-10 01:16:08,01:16:08,47
2019-01-10 01:16:18,01:16:18,46
2019-01-10 01:16:33,01:16:33,46
2019-01-10 01:16:38,01:16:38,49
2019-01-10 01:16:43,01:16:43,47
2019-01-10 01:16:53,01:16:53,48
2019-01-10 01:17:08,01:17:08,48
2019-01-10 01:17:18,01:17:18,48
2019-01-10 01:17:23,01:17:23,47
2019-01-10 01:17:29,01:17:29,48
2019-01-10 01:17:34,01:17:34,49
2019-01-10 01:17:39,01:17:39,47
2019-01-10 01:17:44,01:17:44,46
2019-01-10 01:17:49,01:17:49,47
2019-01-10 01:18:04,01:18:04,47
2019-01-10 01:18:19,01:18:19,48
2019-01-10 01:18:24,01:18:24,47
2019-01-10 01:18:39,01:18:39,47
2019-01-10 01:18:44,01:18:44,48
2019-01-10 01:18:49,01:18:49,47
2019-01-10 01:19:04,01:19:04,48
2019-01-10 01:19:09,01:19:09,47
2019-01-10 01:19:14,01:19:14,46
2019-01-10 01:19:24,01:19:24,47
2019-01-10 01:19:29,01:19:29,51
2019-01-10 01:19:39,01:19:39,47
2019-01-10 01:19:44,01:19:44,45
2019-01-10 01:19:49,01:19:49,44
2019-01-10 01:19:59,01:19:59,45
2019-01-10 01:20:04,01:20:04,46
2019-01-10 01:20:09,01:20:09,47
2019-01-10 01:20:24,01:20:24,48
2019-01-10 01:20:34,01:20:34,49
2019-01-10 01:20:39,01:20:39,48
2019-01-10 01:20:44,01:20:44,47
2019-01-10 01:20:54,01:20:54,48
2019-01-10 01:20:59,01:20:59,49
2019-01-10 01:21:04,01:21:04,48
2019-01-10 01:21:19,01:21:19,47
2019-01-10 01:21:29,01:21:29,48
2019-01-10 01:21:34,01:21:34,49
2019-01-10 01:21:39,01:21:39,48
2019-01-10 01:21:49,01:21:49,46
2019-01-10 01:22:04,01:22:04,46
2019-01-10 01:22:09,01:22:09,48
2019-01-10 01:22:19,01:22:19,50
2019-01-10 01:22:24,01:22:24,47
2019-01-10 01:22:29,01:22:29,45
2019-01-10 01:22:34,01:22:34,44
2019-01-10 01:22:44,01:22:44,47
2019-01-10 01:22:59,01:22:59,47
2019-01-10 01:23:09,01:23:09,48
2019-01-10 01:23:19,01:23:19,49
2019-01-10 01:23:24,01:23:24,48
2019-01-10 01:23:29,01:23:29,45
2019-01-10 01:23:39,01:23:39,46
2019-01-10 01:23:44,01:23:44,47
2019-01-10 01:23:54,01:23:54,48
2019-01-10 01:23:59,01:23:59,47
2019-01-10 01:24:14,01:24:14,47
2019-01-10 01:24:20,01:24:20,45
2019-01-10 01:24:25,01:24:25,46
2019-01-10 01:24:35,01:24:35,47
2019-01-10 01:24:45,01:24:45,48
2019-01-10 01:24:50,01:24:50,49
2019-01-10 01:24:55,01:24:55,48
2019-01-10 01:25:05,01:25:05,47
2019-01-10 01:25:10,01:25:10,48
2019-01-10 01:25:15,01:25:15,49
2019-01-10 01:25:20,01:25:20,50
2019-01-10 01:25:25,01:25:25,49
2019-01-10 01:25:30,01:25:30,48
2019-01-10 01:25:35,01:25:35,47
2019-01-10 01:25:50,01:25:50,47
2019-01-10 01:25:55,01:25:55,46
2019-01-10 01:26:05,01:26:05,47
2019-01-10 01:26:20,01:26:20,46
2019-01-10 01:26:25,01:26:25,45
2019-01-10 01:26:30,01:26:30,46
2019-01-10 01:26:45,01:26:45,46
