,time,value
2019-01-22 00:10:04,00:10:04,66
2019-01-22 00:10:09,00:10:09,65
2019-01-22 00:10:14,00:10:14,62
2019-01-22 00:10:29,00:10:29,63
2019-01-22 00:10:34,00:10:34,64
2019-01-22 00:10:44,00:10:44,65
2019-01-22 00:10:54,00:10:54,66
2019-01-22 00:10:59,00:10:59,69
2019-01-22 00:11:04,00:11:04,73
2019-01-22 00:11:09,00:11:09,74
2019-01-22 00:11:14,00:11:14,75
2019-01-22 00:11:29,00:11:29,77
2019-01-22 00:11:34,00:11:34,79
2019-01-22 00:11:49,00:11:49,79
2019-01-22 00:11:54,00:11:54,80
2019-01-22 00:11:59,00:11:59,81
2019-01-22 00:12:09,00:12:09,81
2019-01-22 00:12:14,00:12:14,77
2019-01-22 00:12:19,00:12:19,78
2019-01-22 00:12:24,00:12:24,80
2019-01-22 00:12:29,00:12:29,81
2019-01-22 00:12:44,00:12:44,82
2019-01-22 00:12:59,00:12:59,82
2019-01-22 00:13:09,00:13:09,80
2019-01-22 00:13:14,00:13:14,79
2019-01-22 00:13:29,00:13:29,79
2019-01-22 00:13:34,00:13:34,80
2019-01-22 00:13:39,00:13:39,81
2019-01-22 00:13:44,00:13:44,79
2019-01-22 00:13:49,00:13:49,77
2019-01-22 00:14:04,00:14:04,77
2019-01-22 00:14:09,00:14:09,75
2019-01-22 00:14:14,00:14:14,76
2019-01-22 00:14:24,00:14:24,75
2019-01-22 00:14:29,00:14:29,76
2019-01-22 00:14:34,00:14:34,76
2019-01-22 00:14:39,00:14:39,77
2019-01-22 00:14:44,00:14:44,76
2019-01-22 00:14:49,00:14:49,75
2019-01-22 00:14:54,00:14:54,73
2019-01-22 00:15:04,00:15:04,73
2019-01-22 00:15:09,00:15:09,73
2019-01-22 00:15:24,00:15:24,73
2019-01-22 00:15:29,00:15:29,72
2019-01-22 00:15:39,00:15:39,71
2019-01-22 00:15:44,00:15:44,72
2019-01-22 00:15:49,00:15:49,73
2019-01-22 00:15:54,00:15:54,72
2019-01-22 00:15:59,00:15:59,70
2019-01-22 00:16:04,00:16:04,69
2019-01-22 00:16:19,00:16:19,69
2019-01-22 00:16:24,00:16:24,70
2019-01-22 00:16:29,00:16:29,71
2019-01-22 00:16:35,00:16:35,71
2019-01-22 00:16:40,00:16:40,72
2019-01-22 00:16:45,00:16:45,72
2019-01-22 00:16:50,00:16:50,70
2019-01-22 00:16:55,00:16:55,67
2019-01-22 00:17:10,00:17:10,66
2019-01-22 00:17:15,00:17:15,65
2019-01-22 00:17:30,00:17:30,65
2019-01-22 00:17:35,00:17:35,63
2019-01-22 00:17:45,00:17:45,62
2019-01-22 00:17:55,00:17:55,60
2019-01-22 00:18:00,00:18:00,55
2019-01-22 00:18:05,00:18:05,53
2019-01-22 00:18:10,00:18:10,52
2019-01-22 00:18:15,00:18:15,53
2019-01-22 00:18:25,00:18:25,52
2019-01-22 00:18:30,00:18:30,51
2019-01-22 00:18:40,00:18:40,52
2019-01-22 00:18:45,00:18:45,53
2019-01-22 00:19:00,00:19:00,53
2019-01-22 00:19:05,00:19:05,55
2019-01-22 00:19:10,00:19:10,54
2019-01-22 00:19:20,00:19:20,55
2019-01-22 00:19:25,00:19:25,57
2019-01-22 00:19:30,00:19:30,58
2019-01-22 00:19:36,00:19:36,59
2019-01-22 00:19:41,00:19:41,60
2019-01-22 00:19:51,00:19:51,61
2019-01-22 00:19:56,00:19:56,62
2019-01-22 00:20:01,00:20:01,65
2019-01-22 00:20:06,00:20:06,67
2019-01-22 00:20:11,00:20:11,66
2019-01-22 00:20:16,00:20:16,62
2019-01-22 00:20:21,00:20:21,59
2019-01-22 00:20:26,00:20:26,57
2019-01-22 00:20:36,00:20:36,55
2019-01-22 00:20:41,00:20:41,53
2019-01-22 00:20:46,00:20:46,52
2019-01-22 00:20:51,00:20:51,51
2019-01-22 00:20:56,00:20:56,50
2019-01-22 00:21:01,00:21:01,49
2019-01-22 00:21:16,00:21:16,50
2019-01-22 00:21:26,00:21:26,51
2019-01-22 00:21:41,00:21:41,53
2019-01-22 00:21:51,00:21:51,52
2019-01-22 00:22:01,00:22:01,51
2019-01-22 00:22:06,00:22:06,49
2019-01-22 00:22:16,00:22:16,50
2019-01-22 00:22:31,00:22:31,50
2019-01-22 00:22:36,00:22:36,51
2019-01-22 00:22:41,00:22:41,53
2019-01-22 00:22:46,00:22:46,54
2019-01-22 00:22:51,00:22:51,54
2019-01-22 00:23:01,00:23:01,53
2019-01-22 00:23:16,00:23:16,53
2019-01-22 00:23:21,00:23:21,51
2019-01-22 00:23:26,00:23:26,50
2019-01-22 00:23:31,00:23:31,49
2019-01-22 00:23:41,00:23:41,50
2019-01-22 00:23:56,00:23:56,51
2019-01-22 00:24:06,00:24:06,52
2019-01-22 00:24:11,00:24:11,54
2019-01-22 00:24:16,00:24:16,55
2019-01-22 00:24:26,00:24:26,54
2019-01-22 00:24:31,00:24:31,53
2019-01-22 00:24:36,00:24:36,52
2019-01-22 00:24:51,00:24:51,52
2019-01-22 00:24:56,00:24:56,53
2019-01-22 00:25:01,00:25:01,54
2019-01-22 00:25:11,00:25:11,53
2019-01-22 00:25:26,00:25:26,53
2019-01-22 00:25:41,00:25:41,52
2019-01-22 00:25:46,00:25:46,53
2019-01-22 00:25:56,00:25:56,54
2019-01-22 00:26:01,00:26:01,53
2019-01-22 00:26:11,00:26:11,52
2019-01-22 00:26:16,00:26:16,51
2019-01-22 00:26:21,00:26:21,50
2019-01-22 00:26:26,00:26:26,49
2019-01-22 00:26:31,00:26:31,49
2019-01-22 00:26:36,00:26:36,50
2019-01-22 00:26:46,00:26:46,49
2019-01-22 00:26:56,00:26:56,50
2019-01-22 00:27:11,00:27:11,51
2019-01-22 00:27:21,00:27:21,48
2019-01-22 00:27:26,00:27:26,49
2019-01-22 00:27:36,00:27:36,48
2019-01-22 00:27:46,00:27:46,47
2019-01-22 00:27:51,00:27:51,47
2019-01-22 00:27:56,00:27:56,47
2019-01-22 00:28:11,00:28:11,47
2019-01-22 00:28:21,00:28:21,49
2019-01-22 00:28:26,00:28:26,51
2019-01-22 00:28:31,00:28:31,52
2019-01-22 00:28:46,00:28:46,52
2019-01-22 00:28:51,00:28:51,53
2019-01-22 00:28:56,00:28:56,52
2019-01-22 00:29:11,00:29:11,52
2019-01-22 00:29:16,00:29:16,51
2019-01-22 00:29:31,00:29:31,50
2019-01-22 00:29:41,00:29:41,49
2019-01-22 00:29:46,00:29:46,48
2019-01-22 00:30:01,00:30:01,48
2019-01-22 00:30:11,00:30:11,48
2019-01-22 00:30:16,00:30:16,48
2019-01-22 00:30:31,00:30:31,48
2019-01-22 00:30:36,00:30:36,48
2019-01-22 00:30:51,00:30:51,48
2019-01-22 00:30:56,00:30:56,47
2019-01-22 00:31:06,00:31:06,48
2019-01-22 00:31:21,00:31:21,48
2019-01-22 00:31:31,00:31:31,49
2019-01-22 00:31:46,00:31:46,50
2019-01-22 00:32:01,00:32:01,50
2019-01-22 00:32:06,00:32:06,51
2019-01-22 00:32:11,00:32:11,52
2019-01-22 00:32:26,00:32:26,52
2019-01-22 00:32:36,00:32:36,51
2019-01-22 00:32:51,00:32:51,52
2019-01-22 00:33:06,00:33:06,52
2019-01-22 00:33:21,00:33:21,52
2019-01-22 00:33:31,00:33:31,53
2019-01-22 00:33:36,00:33:36,54
2019-01-22 00:33:41,00:33:41,53
2019-01-22 00:33:56,00:33:56,51
2019-01-22 00:34:11,00:34:11,52
2019-01-22 00:34:16,00:34:16,51
2019-01-22 00:34:31,00:34:31,50
2019-01-22 00:34:46,00:34:46,50
2019-01-22 00:34:56,00:34:56,49
2019-01-22 00:35:01,00:35:01,47
2019-01-22 00:35:16,00:35:16,47
2019-01-22 00:35:31,00:35:31,47
2019-01-22 00:35:32,00:35:32,47
2019-01-22 00:35:47,00:35:47,47
2019-01-22 00:35:57,00:35:57,48
2019-01-22 00:36:02,00:36:02,49
2019-01-22 00:36:07,00:36:07,51
2019-01-22 00:36:17,00:36:17,50
2019-01-22 00:36:32,00:36:32,50
2019-01-22 00:36:37,00:36:37,49
2019-01-22 00:36:52,00:36:52,49
2019-01-22 00:37:07,00:37:07,48
2019-01-22 00:37:22,00:37:22,47
2019-01-22 00:37:27,00:37:27,46
2019-01-22 00:37:32,00:37:32,45
2019-01-22 00:37:37,00:37:37,46
2019-01-22 00:37:47,00:37:47,47
2019-01-22 00:37:52,00:37:52,48
2019-01-22 00:38:02,00:38:02,49
2019-01-22 00:38:07,00:38:07,50
2019-01-22 00:38:17,00:38:17,52
2019-01-22 00:38:22,00:38:22,54
2019-01-22 00:38:32,00:38:32,55
2019-01-22 00:38:47,00:38:47,55
2019-01-22 00:38:52,00:38:52,58
2019-01-22 00:38:57,00:38:57,61
2019-01-22 00:39:12,00:39:12,70
2019-01-22 00:39:17,00:39:17,84
2019-01-22 00:39:22,00:39:22,83
2019-01-22 00:39:27,00:39:27,76
2019-01-22 00:39:32,00:39:32,69
2019-01-22 00:39:37,00:39:37,64
2019-01-22 00:39:42,00:39:42,60
2019-01-22 00:39:47,00:39:47,57
2019-01-22 00:39:52,00:39:52,56
2019-01-22 00:39:57,00:39:57,55
2019-01-22 00:40:02,00:40:02,54
2019-01-22 00:40:07,00:40:07,52
2019-01-22 00:40:12,00:40:12,51
2019-01-22 00:40:17,00:40:17,49
2019-01-22 00:40:22,00:40:22,48
2019-01-22 00:40:27,00:40:27,46
2019-01-22 00:40:32,00:40:32,45
2019-01-22 00:40:37,00:40:37,44
2019-01-22 00:40:42,00:40:42,43
2019-01-22 00:40:52,00:40:52,42
2019-01-22 00:41:07,00:41:07,42
2019-01-22 00:41:22,00:41:22,42
2019-01-22 00:41:32,00:41:32,43
2019-01-22 00:41:47,00:41:47,44
2019-01-22 00:41:52,00:41:52,46
2019-01-22 00:41:57,00:41:57,53
2019-01-22 00:42:02,00:42:02,56
2019-01-22 00:42:12,00:42:12,54
2019-01-22 00:42:17,00:42:17,53
2019-01-22 00:42:22,00:42:22,52
2019-01-22 00:42:27,00:42:27,51
2019-01-22 00:42:32,00:42:32,50
2019-01-22 00:42:37,00:42:37,49
2019-01-22 00:42:42,00:42:42,47
2019-01-22 00:42:47,00:42:47,46
2019-01-22 00:42:52,00:42:52,45
2019-01-22 00:42:57,00:42:57,44
2019-01-22 00:43:02,00:43:02,43
2019-01-22 00:43:17,00:43:17,44
2019-01-22 00:43:27,00:43:27,46
2019-01-22 00:43:37,00:43:37,47
2019-01-22 00:43:42,00:43:42,48
2019-01-22 00:43:47,00:43:47,49
2019-01-22 00:43:52,00:43:52,51
2019-01-22 00:43:57,00:43:57,54
2019-01-22 00:44:02,00:44:02,56
2019-01-22 00:44:17,00:44:17,55
2019-01-22 00:44:22,00:44:22,53
2019-01-22 00:44:27,00:44:27,52
2019-01-22 00:44:32,00:44:32,51
2019-01-22 00:44:37,00:44:37,49
2019-01-22 00:44:42,00:44:42,48
2019-01-22 00:44:57,00:44:57,48
2019-01-22 00:45:02,00:45:02,53
2019-01-22 00:45:07,00:45:07,55
2019-01-22 00:45:12,00:45:12,55
2019-01-22 00:45:17,00:45:17,54
2019-01-22 00:45:22,00:45:22,53
2019-01-22 00:45:32,00:45:32,52
2019-01-22 00:45:37,00:45:37,51
2019-01-22 00:45:47,00:45:47,50
2019-01-22 00:45:52,00:45:52,49
2019-01-22 00:46:07,00:46:07,49
2019-01-22 00:46:17,00:46:17,48
2019-01-22 00:46:22,00:46:22,47
2019-01-22 00:46:27,00:46:27,46
2019-01-22 00:46:37,00:46:37,47
2019-01-22 00:46:42,00:46:42,48
2019-01-22 00:46:47,00:46:47,49
2019-01-22 00:46:52,00:46:52,59
2019-01-22 00:46:57,00:46:57,61
2019-01-22 00:47:02,00:47:02,62
2019-01-22 00:47:07,00:47:07,59
2019-01-22 00:47:12,00:47:12,57
2019-01-22 00:47:17,00:47:17,56
2019-01-22 00:47:22,00:47:22,55
2019-01-22 00:47:27,00:47:27,54
2019-01-22 00:47:42,00:47:42,54
2019-01-22 00:47:47,00:47:47,52
2019-01-22 00:47:52,00:47:52,51
2019-01-22 00:47:58,00:47:58,49
2019-01-22 00:48:08,00:48:08,50
2019-01-22 00:48:18,00:48:18,49
2019-01-22 00:48:23,00:48:23,50
2019-01-22 00:48:33,00:48:33,49
2019-01-22 00:48:48,00:48:48,49
2019-01-22 00:48:53,00:48:53,50
2019-01-22 00:48:58,00:48:58,52
2019-01-22 00:49:08,00:49:08,50
2019-01-22 00:49:13,00:49:13,49
2019-01-22 00:49:28,00:49:28,49
2019-01-22 00:49:33,00:49:33,47
2019-01-22 00:49:38,00:49:38,46
2019-01-22 00:49:43,00:49:43,46
2019-01-22 00:49:58,00:49:58,46
2019-01-22 00:50:13,00:50:13,46
2019-01-22 00:50:18,00:50:18,47
2019-01-22 00:50:23,00:50:23,48
2019-01-22 00:50:38,00:50:38,48
2019-01-22 00:50:43,00:50:43,49
2019-01-22 00:50:48,00:50:48,49
2019-01-22 00:50:53,00:50:53,48
2019-01-22 00:50:58,00:50:58,47
2019-01-22 00:51:03,00:51:03,48
2019-01-22 00:51:18,00:51:18,49
2019-01-22 00:51:33,00:51:33,50
2019-01-22 00:51:43,00:51:43,47
2019-01-22 00:51:48,00:51:48,47
2019-01-22 00:51:58,00:51:58,47
2019-01-22 00:52:08,00:52:08,46
2019-01-22 00:52:18,00:52:18,46
2019-01-22 00:52:23,00:52:23,46
2019-01-22 00:52:33,00:52:33,48
2019-01-22 00:52:38,00:52:38,47
2019-01-22 00:52:43,00:52:43,47
2019-01-22 00:52:58,00:52:58,47
2019-01-22 00:53:03,00:53:03,49
2019-01-22 00:53:08,00:53:08,50
2019-01-22 00:53:13,00:53:13,51
2019-01-22 00:53:18,00:53:18,50
2019-01-22 00:53:23,00:53:23,50
2019-01-22 00:53:38,00:53:38,50
2019-01-22 00:53:53,00:53:53,50
2019-01-22 00:54:08,00:54:08,50
2019-01-22 00:54:13,00:54:13,51
2019-01-22 00:54:18,00:54:18,51
2019-01-22 00:54:33,00:54:33,51
2019-01-22 00:54:43,00:54:43,50
2019-01-22 00:54:48,00:54:48,48
2019-01-22 00:55:03,00:55:03,48
2019-01-22 00:55:08,00:55:08,51
2019-01-22 00:55:18,00:55:18,52
2019-01-22 00:55:23,00:55:23,51
2019-01-22 00:55:29,00:55:29,52
2019-01-22 00:55:34,00:55:34,51
2019-01-22 00:55:39,00:55:39,50
2019-01-22 00:55:54,00:55:54,50
2019-01-22 00:55:59,00:55:59,49
2019-01-22 00:56:04,00:56:04,48
2019-01-22 00:56:19,00:56:19,48
2019-01-22 00:56:24,00:56:24,49
2019-01-22 00:56:29,00:56:29,49
2019-01-22 00:56:34,00:56:34,48
2019-01-22 00:56:39,00:56:39,47
2019-01-22 00:56:44,00:56:44,46
2019-01-22 00:56:54,00:56:54,47
2019-01-22 00:57:09,00:57:09,47
2019-01-22 00:57:14,00:57:14,48
2019-01-22 00:57:19,00:57:19,49
2019-01-22 00:57:24,00:57:24,50
2019-01-22 00:57:29,00:57:29,51
2019-01-22 00:57:34,00:57:34,52
2019-01-22 00:57:44,00:57:44,50
2019-01-22 00:57:59,00:57:59,50
2019-01-22 00:58:04,00:58:04,48
2019-01-22 00:58:19,00:58:19,48
2019-01-22 00:58:29,00:58:29,49
2019-01-22 00:58:44,00:58:44,49
2019-01-22 00:58:59,00:58:59,49
2019-01-22 00:59:14,00:59:14,49
2019-01-22 00:59:19,00:59:19,48
2019-01-22 00:59:34,00:59:34,49
2019-01-22 00:59:39,00:59:39,50
2019-01-22 00:59:44,00:59:44,51
2019-01-22 00:59:54,00:59:54,52
2019-01-22 00:59:59,00:59:59,53
2019-01-22 01:00:14,01:00:14,53
2019-01-22 01:00:29,01:00:29,53
2019-01-22 01:00:34,01:00:34,53
2019-01-22 01:00:39,01:00:39,53
2019-01-22 01:00:44,01:00:44,59
2019-01-22 01:00:49,01:00:49,63
2019-01-22 01:00:54,01:00:54,64
2019-01-22 01:01:04,01:01:04,65
2019-01-22 01:01:09,01:01:09,64
2019-01-22 01:01:14,01:01:14,61
2019-01-22 01:01:19,01:01:19,58
2019-01-22 01:01:24,01:01:24,55
2019-01-22 01:01:34,01:01:34,54
2019-01-22 01:01:39,01:01:39,53
2019-01-22 01:01:44,01:01:44,52
2019-01-22 01:01:49,01:01:49,51
2019-01-22 01:01:59,01:01:59,52
2019-01-22 01:02:14,01:02:14,52
2019-01-22 01:02:19,01:02:19,54
2019-01-22 01:02:24,01:02:24,53
2019-01-22 01:02:30,01:02:30,53
2019-01-22 01:02:40,01:02:40,54
2019-01-22 01:02:45,01:02:45,53
2019-01-22 01:02:50,01:02:50,50
2019-01-22 01:02:55,01:02:55,49
2019-01-22 01:03:00,01:03:00,48
2019-01-22 01:03:15,01:03:15,49
2019-01-22 01:03:25,01:03:25,50
2019-01-22 01:03:30,01:03:30,52
2019-01-22 01:03:35,01:03:35,53
2019-01-22 01:03:45,01:03:45,52
2019-01-22 01:03:50,01:03:50,51
2019-01-22 01:04:00,01:04:00,49
2019-01-22 01:04:05,01:04:05,48
2019-01-22 01:04:20,01:04:20,47
2019-01-22 01:04:35,01:04:35,47
2019-01-22 01:04:40,01:04:40,46
2019-01-22 01:04:50,01:04:50,45
2019-01-22 01:05:05,01:05:05,46
2019-01-22 01:05:10,01:05:10,45
2019-01-22 01:05:25,01:05:25,45
2019-01-22 01:05:30,01:05:30,46
2019-01-22 01:05:35,01:05:35,46
2019-01-22 01:05:45,01:05:45,47
2019-01-22 01:05:50,01:05:50,46
2019-01-22 01:05:55,01:05:55,46
2019-01-22 01:06:05,01:06:05,45
2019-01-22 01:06:10,01:06:10,45
2019-01-22 01:06:20,01:06:20,46
2019-01-22 01:06:25,01:06:25,45
2019-01-22 01:06:40,01:06:40,45
2019-01-22 01:06:50,01:06:50,46
2019-01-22 01:06:55,01:06:55,47
2019-01-22 01:07:05,01:07:05,47
2019-01-22 01:07:15,01:07:15,47
2019-01-22 01:07:20,01:07:20,48
2019-01-22 01:07:25,01:07:25,47
2019-01-22 01:07:30,01:07:30,47
2019-01-22 01:07:35,01:07:35,47
2019-01-22 01:07:40,01:07:40,47
2019-01-22 01:07:50,01:07:50,56
2019-01-22 01:07:55,01:07:55,57
2019-01-22 01:08:05,01:08:05,58
2019-01-22 01:08:20,01:08:20,58
2019-01-22 01:08:30,01:08:30,57
2019-01-22 01:08:35,01:08:35,53
2019-01-22 01:08:40,01:08:40,52
2019-01-22 01:08:55,01:08:55,52
2019-01-22 01:09:00,01:09:00,53
2019-01-22 01:09:10,01:09:10,52
2019-01-22 01:09:25,01:09:25,52
2019-01-22 01:09:30,01:09:30,51
2019-01-22 01:09:35,01:09:35,49
2019-01-22 01:09:40,01:09:40,49
2019-01-22 01:09:50,01:09:50,48
2019-01-22 01:09:55,01:09:55,45
2019-01-22 01:10:10,01:10:10,45
2019-01-22 01:10:20,01:10:20,47
2019-01-22 01:10:25,01:10:25,46
2019-01-22 01:10:35,01:10:35,45
2019-01-22 01:10:40,01:10:40,46
2019-01-22 01:10:45,01:10:45,47
2019-01-22 01:11:00,01:11:00,48
2019-01-22 01:11:05,01:11:05,50
2019-01-22 01:11:10,01:11:10,49
2019-01-22 01:11:15,01:11:15,49
2019-01-22 01:11:20,01:11:20,48
2019-01-22 01:11:35,01:11:35,48
2019-01-22 01:11:50,01:11:50,48
2019-01-22 01:11:55,01:11:55,49
2019-01-22 01:12:05,01:12:05,50
2019-01-22 01:12:20,01:12:20,49
2019-01-22 01:12:25,01:12:25,47
2019-01-22 01:12:40,01:12:40,47
2019-01-22 01:12:50,01:12:50,47
2019-01-22 01:12:55,01:12:55,47
2019-01-22 01:13:10,01:13:10,48
2019-01-22 01:13:20,01:13:20,49
2019-01-22 01:13:30,01:13:30,50
2019-01-22 01:13:35,01:13:35,51
2019-01-22 01:13:40,01:13:40,52
2019-01-22 01:13:55,01:13:55,52
2019-01-22 01:14:00,01:14:00,53
2019-01-22 01:14:05,01:14:05,52
2019-01-22 01:14:10,01:14:10,50
2019-01-22 01:14:25,01:14:25,51
2019-01-22 01:14:30,01:14:30,52
2019-01-22 01:14:35,01:14:35,51
2019-01-22 01:14:45,01:14:45,50
2019-01-22 01:14:50,01:14:50,54
2019-01-22 01:15:05,01:15:05,54
2019-01-22 01:15:10,01:15:10,55
2019-01-22 01:15:25,01:15:25,55
2019-01-22 01:15:35,01:15:35,55
2019-01-22 01:15:40,01:15:40,56
2019-01-22 01:15:45,01:15:45,53
2019-01-22 01:15:50,01:15:50,51
2019-01-22 01:16:00,01:16:00,50
2019-01-22 01:16:15,01:16:15,50
2019-01-22 01:17:06,01:17:06,52
2019-01-22 01:17:11,01:17:11,51
2019-01-22 01:17:16,01:17:16,50
2019-01-22 01:17:31,01:17:31,50
2019-01-22 01:17:41,01:17:41,49
2019-01-22 01:17:46,01:17:46,50
2019-01-22 01:17:51,01:17:51,51
2019-01-22 01:17:56,01:17:56,49
2019-01-22 01:18:01,01:18:01,48
2019-01-22 01:18:06,01:18:06,48
2019-01-22 01:18:16,01:18:16,49
2019-01-22 01:18:21,01:18:21,49
2019-01-22 01:18:36,01:18:36,49
2019-01-22 01:18:41,01:18:41,51
2019-01-22 01:18:51,01:18:51,54
2019-01-22 01:18:56,01:18:56,53
2019-01-22 01:19:06,01:19:06,51
2019-01-22 01:19:11,01:19:11,51
2019-01-22 01:19:21,01:19:21,50
2019-01-22 01:19:26,01:19:26,49
2019-01-22 01:19:36,01:19:36,47
2019-01-22 01:19:41,01:19:41,47
2019-01-22 01:19:51,01:19:51,48
2019-01-22 01:20:06,01:20:06,48
2019-01-22 01:20:16,01:20:16,52
2019-01-22 01:20:21,01:20:21,55
2019-01-22 01:20:30,01:20:30,54
2019-01-22 01:20:35,01:20:35,53
2019-01-22 01:20:40,01:20:40,53
2019-01-22 01:20:55,01:20:55,54
2019-01-22 01:21:10,01:21:10,54
2019-01-22 01:21:20,01:21:20,55
2019-01-22 01:21:25,01:21:25,57
2019-01-22 01:21:30,01:21:30,63
2019-01-22 01:21:35,01:21:35,62
2019-01-22 01:21:40,01:21:40,60
2019-01-22 01:21:45,01:21:45,59
2019-01-22 01:21:50,01:21:50,58
2019-01-22 01:21:55,01:21:55,59
2019-01-22 01:22:10,01:22:10,59
2019-01-22 01:22:15,01:22:15,62
2019-01-22 01:22:20,01:22:20,63
2019-01-22 01:22:30,01:22:30,65
2019-01-22 01:22:35,01:22:35,67
2019-01-22 01:22:40,01:22:40,65
2019-01-22 01:22:45,01:22:45,61
2019-01-22 01:22:50,01:22:50,57
2019-01-22 01:22:55,01:22:55,54
2019-01-22 01:23:00,01:23:00,50
2019-01-22 01:23:05,01:23:05,49
2019-01-22 01:23:10,01:23:10,48
2019-01-22 01:23:15,01:23:15,47
2019-01-22 01:23:21,01:23:21,47
2019-01-22 01:23:26,01:23:26,49
2019-01-22 01:23:31,01:23:31,50
2019-01-22 01:23:46,01:23:46,50
2019-01-22 01:23:51,01:23:51,51
2019-01-22 01:23:56,01:23:56,52
2019-01-22 01:24:06,01:24:06,53
2019-01-22 01:24:21,01:24:21,52
2019-01-22 01:24:36,01:24:36,51
2019-01-22 01:24:41,01:24:41,50
2019-01-22 01:24:46,01:24:46,49
2019-01-22 01:24:51,01:24:51,48
2019-01-22 01:25:01,01:25:01,47
2019-01-22 01:25:11,01:25:11,49
2019-01-22 01:25:16,01:25:16,53
2019-01-22 01:25:21,01:25:21,54
2019-01-22 01:25:36,01:25:36,54
2019-01-22 01:25:41,01:25:41,55
2019-01-22 01:25:51,01:25:51,54
2019-01-22 01:25:56,01:25:56,53
