,time,value
2019-01-09 00:00:02,00:00:02,79
2019-01-09 00:00:07,00:00:07,80
2019-01-09 00:00:12,00:00:12,79
2019-01-09 00:00:17,00:00:17,79
2019-01-09 00:00:32,00:00:32,79
2019-01-09 00:00:37,00:00:37,78
2019-01-09 00:00:52,00:00:52,78
2019-01-09 00:01:07,00:01:07,78
2019-01-09 00:01:22,00:01:22,77
2019-01-09 00:01:27,00:01:27,75
2019-01-09 00:01:32,00:01:32,74
2019-01-09 00:01:47,00:01:47,74
2019-01-09 00:02:02,00:02:02,74
2019-01-09 00:02:17,00:02:17,74
2019-01-09 00:02:27,00:02:27,72
2019-01-09 00:02:32,00:02:32,70
2019-01-09 00:02:42,00:02:42,72
2019-01-09 00:02:47,00:02:47,73
2019-01-09 00:03:02,00:03:02,73
2019-01-09 00:03:12,00:03:12,71
2019-01-09 00:03:17,00:03:17,70
2019-01-09 00:03:32,00:03:32,70
2019-01-09 00:03:47,00:03:47,70
2019-01-09 00:04:02,00:04:02,70
2019-01-09 00:04:17,00:04:17,70
2019-01-09 00:04:27,00:04:27,71
2019-01-09 00:04:32,00:04:32,72
2019-01-09 00:04:42,00:04:42,70
2019-01-09 00:04:47,00:04:47,63
2019-01-09 00:04:53,00:04:53,60
2019-01-09 00:04:58,00:04:58,59
2019-01-09 00:05:03,00:05:03,60
2019-01-09 00:05:08,00:05:08,61
2019-01-09 00:05:13,00:05:13,62
2019-01-09 00:05:18,00:05:18,64
2019-01-09 00:05:28,00:05:28,65
2019-01-09 00:05:38,00:05:38,64
2019-01-09 00:05:43,00:05:43,64
2019-01-09 00:05:53,00:05:53,64
2019-01-09 00:05:58,00:05:58,65
2019-01-09 00:06:03,00:06:03,64
2019-01-09 00:06:13,00:06:13,62
2019-01-09 00:06:23,00:06:23,62
2019-01-09 00:06:28,00:06:28,62
2019-01-09 00:06:38,00:06:38,63
2019-01-09 00:06:53,00:06:53,64
2019-01-09 00:07:03,00:07:03,65
2019-01-09 00:07:08,00:07:08,63
2019-01-09 00:07:13,00:07:13,62
2019-01-09 00:07:28,00:07:28,62
2019-01-09 00:07:33,00:07:33,63
2019-01-09 00:07:38,00:07:38,65
2019-01-09 00:07:48,00:07:48,64
2019-01-09 00:07:53,00:07:53,62
2019-01-09 00:08:03,00:08:03,61
2019-01-09 00:08:13,00:08:13,62
2019-01-09 00:08:18,00:08:18,62
2019-01-09 00:08:33,00:08:33,61
2019-01-09 00:08:48,00:08:48,62
2019-01-09 00:09:03,00:09:03,62
2019-01-09 00:09:13,00:09:13,61
2019-01-09 00:09:18,00:09:18,62
2019-01-09 00:09:23,00:09:23,64
2019-01-09 00:09:33,00:09:33,63
2019-01-09 00:09:48,00:09:48,63
2019-01-09 00:09:53,00:09:53,64
2019-01-09 00:10:03,00:10:03,61
2019-01-09 00:10:08,00:10:08,55
2019-01-09 00:10:13,00:10:13,52
2019-01-09 00:10:28,00:10:28,53
2019-01-09 00:10:33,00:10:33,54
2019-01-09 00:10:38,00:10:38,53
2019-01-09 00:10:48,00:10:48,52
2019-01-09 00:10:53,00:10:53,54
2019-01-09 00:10:58,00:10:58,55
2019-01-09 00:11:13,00:11:13,55
2019-01-09 00:11:23,00:11:23,56
2019-01-09 00:11:33,00:11:33,55
