,time,value
2019-01-08 00:42:10,00:42:10,46
2019-01-08 00:42:15,00:42:15,47
2019-01-08 00:42:20,00:42:20,46
2019-01-08 00:42:30,00:42:30,47
2019-01-08 00:42:40,00:42:40,46
2019-01-08 00:42:45,00:42:45,45
2019-01-08 00:42:55,00:42:55,46
2019-01-08 00:43:10,00:43:10,46
2019-01-08 00:43:15,00:43:15,46
2019-01-08 00:43:30,00:43:30,46
2019-01-08 00:43:35,00:43:35,47
2019-01-08 00:43:40,00:43:40,48
2019-01-08 00:43:50,00:43:50,47
2019-01-08 00:43:55,00:43:55,46
2019-01-08 00:44:05,00:44:05,47
2019-01-08 00:44:10,00:44:10,48
2019-01-08 00:44:25,00:44:25,48
2019-01-08 00:44:30,00:44:30,47
2019-01-08 00:44:40,00:44:40,48
2019-01-08 00:44:45,00:44:45,46
2019-01-08 00:44:51,00:44:51,45
2019-01-08 00:44:56,00:44:56,46
2019-01-08 00:45:11,00:45:11,47
2019-01-08 00:45:21,00:45:21,47
2019-01-08 00:45:26,00:45:26,46
2019-01-08 00:45:41,00:45:41,46
2019-01-08 00:45:51,00:45:51,47
2019-01-08 00:45:56,00:45:56,46
2019-01-08 00:46:11,00:46:11,46
2019-01-08 00:46:16,00:46:16,47
2019-01-08 00:46:26,00:46:26,48
2019-01-08 00:46:31,00:46:31,47
2019-01-08 00:46:46,00:46:46,47
2019-01-08 00:46:56,00:46:56,46
2019-01-08 00:47:06,00:47:06,47
2019-01-08 00:47:11,00:47:11,46
2019-01-08 00:47:16,00:47:16,47
2019-01-08 00:47:26,00:47:26,48
2019-01-08 00:47:41,00:47:41,49
2019-01-08 00:47:46,00:47:46,48
2019-01-08 00:48:01,00:48:01,48
2019-01-08 00:48:06,00:48:06,49
2019-01-08 00:48:11,00:48:11,48
2019-01-08 00:48:16,00:48:16,46
2019-01-08 00:48:26,00:48:26,47
2019-01-08 00:48:31,00:48:31,46
2019-01-08 00:48:36,00:48:36,47
2019-01-08 00:48:42,00:48:42,48
2019-01-08 00:48:57,00:48:57,47
2019-01-08 00:49:07,00:49:07,48
2019-01-08 00:49:17,00:49:17,49
2019-01-08 00:49:27,00:49:27,48
2019-01-08 00:49:42,00:49:42,49
2019-01-08 00:49:52,00:49:52,48
2019-01-08 00:50:07,00:50:07,48
2019-01-08 00:50:17,00:50:17,47
2019-01-08 00:50:22,00:50:22,48
2019-01-08 00:50:27,00:50:27,49
2019-01-08 00:50:32,00:50:32,48
2019-01-08 00:50:42,00:50:42,47
2019-01-08 00:50:47,00:50:47,46
2019-01-08 00:50:52,00:50:52,45
2019-01-08 00:50:57,00:50:57,46
2019-01-08 00:51:02,00:51:02,47
2019-01-08 00:51:07,00:51:07,48
2019-01-08 00:51:12,00:51:12,47
2019-01-08 00:51:22,00:51:22,48
2019-01-08 00:51:27,00:51:27,49
2019-01-08 00:51:37,00:51:37,57
2019-01-08 00:51:42,00:51:42,72
2019-01-08 00:51:47,00:51:47,77
2019-01-08 00:51:52,00:51:52,76
2019-01-08 00:51:57,00:51:57,69
2019-01-08 00:52:12,00:52:12,69
2019-01-08 00:52:17,00:52:17,69
2019-01-08 00:52:27,00:52:27,67
2019-01-08 00:52:32,00:52:32,62
2019-01-08 00:52:37,00:52:37,61
2019-01-08 00:52:42,00:52:42,58
2019-01-08 00:52:47,00:52:47,57
2019-01-08 00:52:52,00:52:52,53
2019-01-08 00:52:57,00:52:57,50
2019-01-08 00:53:02,00:53:02,49
2019-01-08 00:53:12,00:53:12,51
2019-01-08 00:53:17,00:53:17,52
2019-01-08 00:53:22,00:53:22,50
2019-01-08 00:53:27,00:53:27,46
2019-01-08 00:53:32,00:53:32,45
2019-01-08 00:53:42,00:53:42,47
2019-01-08 00:53:47,00:53:47,49
2019-01-08 00:53:52,00:53:52,47
2019-01-08 00:53:57,00:53:57,48
2019-01-08 00:54:02,00:54:02,49
2019-01-08 00:54:07,00:54:07,50
2019-01-08 00:54:17,00:54:17,49
2019-01-08 00:54:22,00:54:22,50
2019-01-08 00:54:27,00:54:27,49
2019-01-08 00:54:32,00:54:32,48
2019-01-08 00:54:38,00:54:38,48
2019-01-08 00:54:53,00:54:53,49
2019-01-08 00:54:58,00:54:58,50
2019-01-08 00:55:03,00:55:03,51
2019-01-08 00:55:08,00:55:08,48
2019-01-08 00:55:13,00:55:13,47
2019-01-08 00:55:18,00:55:18,48
2019-01-08 00:55:23,00:55:23,49
2019-01-08 00:55:28,00:55:28,48
2019-01-08 00:55:38,00:55:38,49
2019-01-08 00:55:48,00:55:48,50
2019-01-08 00:55:58,00:55:58,49
2019-01-08 00:56:13,00:56:13,49
2019-01-08 00:56:18,00:56:18,48
2019-01-08 00:56:23,00:56:23,49
2019-01-08 00:56:38,00:56:38,49
2019-01-08 00:56:43,00:56:43,50
2019-01-08 00:56:48,00:56:48,49
2019-01-08 00:56:58,00:56:58,48
2019-01-08 00:57:03,00:57:03,47
2019-01-08 00:57:13,00:57:13,49
2019-01-08 00:57:18,00:57:18,50
2019-01-08 00:57:33,00:57:33,50
2019-01-08 00:57:48,00:57:48,49
2019-01-08 00:57:53,00:57:53,50
2019-01-08 00:57:58,00:57:58,51
2019-01-08 00:58:04,00:58:04,50
2019-01-08 00:58:09,00:58:09,49
2019-01-08 00:58:14,00:58:14,47
2019-01-08 00:58:24,00:58:24,46
2019-01-08 00:58:29,00:58:29,47
2019-01-08 00:58:34,00:58:34,48
2019-01-08 00:58:39,00:58:39,49
2019-01-08 00:58:44,00:58:44,50
2019-01-08 00:58:49,00:58:49,48
2019-01-08 00:58:54,00:58:54,49
2019-01-08 00:59:09,00:59:09,49
2019-01-08 00:59:14,00:59:14,48
2019-01-08 00:59:19,00:59:19,49
2019-01-08 00:59:34,00:59:34,50
2019-01-08 00:59:39,00:59:39,51
2019-01-08 00:59:44,00:59:44,50
2019-01-08 00:59:49,00:59:49,48
2019-01-08 00:59:59,00:59:59,49
2019-01-08 01:00:04,01:00:04,50
2019-01-08 01:00:14,01:00:14,49
2019-01-08 01:00:19,01:00:19,48
2019-01-08 01:00:29,01:00:29,49
2019-01-08 01:00:34,01:00:34,51
2019-01-08 01:00:39,01:00:39,50
2019-01-08 01:00:44,01:00:44,49
2019-01-08 01:00:49,01:00:49,48
2019-01-08 01:00:54,01:00:54,47
2019-01-08 01:00:59,01:00:59,47
2019-01-08 01:01:14,01:01:14,49
2019-01-08 01:01:24,01:01:24,50
2019-01-08 01:01:29,01:01:29,51
2019-01-08 01:01:34,01:01:34,50
2019-01-08 01:01:39,01:01:39,48
2019-01-08 01:01:54,01:01:54,47
2019-01-08 01:02:04,01:02:04,48
2019-01-08 01:02:09,01:02:09,49
2019-01-08 01:02:24,01:02:24,50
2019-01-08 01:02:34,01:02:34,48
2019-01-08 01:02:39,01:02:39,46
2019-01-08 01:02:44,01:02:44,45
2019-01-08 01:02:49,01:02:49,46
2019-01-08 01:02:54,01:02:54,48
2019-01-08 01:02:59,01:02:59,49
2019-01-08 01:03:09,01:03:09,48
2019-01-08 01:03:14,01:03:14,49
2019-01-08 01:03:24,01:03:24,47
2019-01-08 01:03:29,01:03:29,45
2019-01-08 01:03:39,01:03:39,47
2019-01-08 01:03:44,01:03:44,48
2019-01-08 01:03:49,01:03:49,49
2019-01-08 01:03:59,01:03:59,48
2019-01-08 01:04:09,01:04:09,47
2019-01-08 01:04:24,01:04:24,47
2019-01-08 01:04:30,01:04:30,49
2019-01-08 01:04:35,01:04:35,48
2019-01-08 01:04:45,01:04:45,49
2019-01-08 01:05:00,01:05:00,49
2019-01-08 01:05:10,01:05:10,51
2019-01-08 01:05:15,01:05:15,50
2019-01-08 01:05:20,01:05:20,49
2019-01-08 01:05:25,01:05:25,50
2019-01-08 01:05:30,01:05:30,51
2019-01-08 01:05:35,01:05:35,49
2019-01-08 01:05:40,01:05:40,47
2019-01-08 01:05:50,01:05:50,48
2019-01-08 01:05:55,01:05:55,47
2019-01-08 01:06:00,01:06:00,48
2019-01-08 01:06:05,01:06:05,49
2019-01-08 01:06:10,01:06:10,48
2019-01-08 01:06:20,01:06:20,49
2019-01-08 01:06:30,01:06:30,48
2019-01-08 01:06:45,01:06:45,49
2019-01-08 01:06:55,01:06:55,51
2019-01-08 01:07:00,01:07:00,50
2019-01-08 01:07:05,01:07:05,49
2019-01-08 01:07:15,01:07:15,48
2019-01-08 01:07:25,01:07:25,49
2019-01-08 01:07:30,01:07:30,48
2019-01-08 01:07:35,01:07:35,47
2019-01-08 01:07:40,01:07:40,46
2019-01-08 01:07:45,01:07:45,46
2019-01-08 01:07:50,01:07:50,47
2019-01-08 01:07:55,01:07:55,48
2019-01-08 01:08:10,01:08:10,48
2019-01-08 01:08:15,01:08:15,50
2019-01-08 01:08:20,01:08:20,49
2019-01-08 01:08:25,01:08:25,50
2019-01-08 01:08:30,01:08:30,49
2019-01-08 01:08:45,01:08:45,49
2019-01-08 01:09:00,01:09:00,49
2019-01-08 01:09:05,01:09:05,50
2019-01-08 01:09:15,01:09:15,49
2019-01-08 01:09:20,01:09:20,48
2019-01-08 01:09:30,01:09:30,47
2019-01-08 01:09:35,01:09:35,48
2019-01-08 01:09:45,01:09:45,49
2019-01-08 01:09:55,01:09:55,50
2019-01-08 01:10:00,01:10:00,49
2019-01-08 01:10:05,01:10:05,48
2019-01-08 01:10:10,01:10:10,50
2019-01-08 01:10:15,01:10:15,49
2019-01-08 01:10:20,01:10:20,48
2019-01-08 01:10:30,01:10:30,49
2019-01-08 01:10:40,01:10:40,48
2019-01-08 01:10:50,01:10:50,50
2019-01-08 01:10:57,01:10:57,51
2019-01-08 01:11:02,01:11:02,50
2019-01-08 01:11:07,01:11:07,50
2019-01-08 01:11:12,01:11:12,51
2019-01-08 01:11:27,01:11:27,57
2019-01-08 01:11:32,01:11:32,71
2019-01-08 01:11:37,01:11:37,73
2019-01-08 01:11:42,01:11:42,69
2019-01-08 01:11:47,01:11:47,66
2019-01-08 01:11:52,01:11:52,58
2019-01-08 01:11:57,01:11:57,55
2019-01-08 01:12:02,01:12:02,52
2019-01-08 01:12:07,01:12:07,48
2019-01-08 01:12:12,01:12:12,46
2019-01-08 01:12:27,01:12:27,45
2019-01-08 01:12:37,01:12:37,46
2019-01-08 01:12:42,01:12:42,47
2019-01-08 01:12:57,01:12:57,47
2019-01-08 01:13:02,01:13:02,48
2019-01-08 01:13:07,01:13:07,50
2019-01-08 01:13:12,01:13:12,51
2019-01-08 01:13:27,01:13:27,50
2019-01-08 01:13:32,01:13:32,49
2019-01-08 01:13:47,01:13:47,49
2019-01-08 01:13:52,01:13:52,48
2019-01-08 01:14:07,01:14:07,49
2019-01-08 01:14:12,01:14:12,50
2019-01-08 01:14:27,01:14:27,50
2019-01-08 01:14:37,01:14:37,51
2019-01-08 01:14:42,01:14:42,52
2019-01-08 01:14:52,01:14:52,51
2019-01-08 01:14:57,01:14:57,49
2019-01-08 01:15:02,01:15:02,47
2019-01-08 01:15:07,01:15:07,46
2019-01-08 01:15:12,01:15:12,45
2019-01-08 01:15:27,01:15:27,45
2019-01-08 01:15:32,01:15:32,50
2019-01-08 01:15:37,01:15:37,51
2019-01-08 01:15:42,01:15:42,50
2019-01-08 01:15:57,01:15:57,50
2019-01-08 01:16:07,01:16:07,51
2019-01-08 01:16:12,01:16:12,52
2019-01-08 01:16:22,01:16:22,53
2019-01-08 01:16:37,01:16:37,53
2019-01-08 01:16:42,01:16:42,53
2019-01-08 01:16:47,01:16:47,55
2019-01-08 01:16:52,01:16:52,54
2019-01-08 01:16:57,01:16:57,53
2019-01-08 01:17:12,01:17:12,53
2019-01-08 01:17:17,01:17:17,53
2019-01-08 01:17:23,01:17:23,52
2019-01-08 01:17:28,01:17:28,51
2019-01-08 01:17:43,01:17:43,51
2019-01-08 01:17:53,01:17:53,50
2019-01-08 01:18:08,01:18:08,50
2019-01-08 01:18:23,01:18:23,50
2019-01-08 01:18:28,01:18:28,53
2019-01-08 01:18:33,01:18:33,55
2019-01-08 01:18:38,01:18:38,56
2019-01-08 01:18:43,01:18:43,54
2019-01-08 01:18:48,01:18:48,52
2019-01-08 01:18:53,01:18:53,51
2019-01-08 01:18:58,01:18:58,50
2019-01-08 01:19:13,01:19:13,50
2019-01-08 01:19:18,01:19:18,51
2019-01-08 01:19:23,01:19:23,54
2019-01-08 01:19:28,01:19:28,55
2019-01-08 01:19:33,01:19:33,52
2019-01-08 01:19:38,01:19:38,51
2019-01-08 01:19:53,01:19:53,51
2019-01-08 01:20:08,01:20:08,52
2019-01-08 01:20:23,01:20:23,52
2019-01-08 01:20:38,01:20:38,52
2019-01-08 01:20:53,01:20:53,52
2019-01-08 01:21:03,01:21:03,53
2019-01-08 01:21:08,01:21:08,54
2019-01-08 01:21:13,01:21:13,53
2019-01-08 01:21:18,01:21:18,54
2019-01-08 01:21:28,01:21:28,51
2019-01-08 01:21:33,01:21:33,49
2019-01-08 01:21:38,01:21:38,48
2019-01-08 01:21:43,01:21:43,47
2019-01-08 01:21:53,01:21:53,48
2019-01-08 01:21:58,01:21:58,49
2019-01-08 01:22:08,01:22:08,50
2019-01-08 01:22:23,01:22:23,50
2019-01-08 01:22:33,01:22:33,52
2019-01-08 01:22:38,01:22:38,51
2019-01-08 01:22:53,01:22:53,51
2019-01-08 01:22:58,01:22:58,53
2019-01-08 01:23:03,01:23:03,52
2019-01-08 01:23:08,01:23:08,53
2019-01-08 01:23:13,01:23:13,55
2019-01-08 01:23:18,01:23:18,57
2019-01-08 01:23:23,01:23:23,56
2019-01-08 01:23:28,01:23:28,54
2019-01-08 01:23:33,01:23:33,52
2019-01-08 01:23:38,01:23:38,51
2019-01-08 01:23:48,01:23:48,50
2019-01-08 01:24:03,01:24:03,50
2019-01-08 01:24:08,01:24:08,51
2019-01-08 01:24:13,01:24:13,52
2019-01-08 01:24:18,01:24:18,54
2019-01-08 01:24:25,01:24:25,55
2019-01-08 01:24:35,01:24:35,56
2019-01-08 01:24:40,01:24:40,58
2019-01-08 01:24:45,01:24:45,57
2019-01-08 01:24:50,01:24:50,55
2019-01-08 01:25:00,01:25:00,56
2019-01-08 01:25:05,01:25:05,52
2019-01-08 01:25:10,01:25:10,48
2019-01-08 01:25:15,01:25:15,47
2019-01-08 01:25:25,01:25:25,48
2019-01-08 01:25:30,01:25:30,51
2019-01-08 01:25:35,01:25:35,53
2019-01-08 01:25:40,01:25:40,55
2019-01-08 01:25:50,01:25:50,54
2019-01-08 01:25:55,01:25:55,53
2019-01-08 01:26:00,01:26:00,51
2019-01-08 01:26:05,01:26:05,49
2019-01-08 01:26:20,01:26:20,49
2019-01-08 01:26:25,01:26:25,50
2019-01-08 01:26:40,01:26:40,50
2019-01-08 01:26:45,01:26:45,49
2019-01-08 01:26:50,01:26:50,48
2019-01-08 01:26:55,01:26:55,49
2019-01-08 01:27:00,01:27:00,50
2019-01-08 01:27:10,01:27:10,51
2019-01-08 01:27:20,01:27:20,50
2019-01-08 01:27:30,01:27:30,49
2019-01-08 01:27:36,01:27:36,48
2019-01-08 01:27:51,01:27:51,48
2019-01-08 01:28:01,01:28:01,49
2019-01-08 01:28:06,01:28:06,51
2019-01-08 01:28:11,01:28:11,52
2019-01-08 01:28:26,01:28:26,52
2019-01-08 01:28:31,01:28:31,51
2019-01-08 01:28:46,01:28:46,52
2019-01-08 01:28:51,01:28:51,53
