,time,value
2019-01-16 00:46:23,00:46:23,60
2019-01-16 00:46:33,00:46:33,62
2019-01-16 00:46:38,00:46:38,63
2019-01-16 00:46:43,00:46:43,64
2019-01-16 00:46:48,00:46:48,66
2019-01-16 00:46:53,00:46:53,68
2019-01-16 00:46:58,00:46:58,69
2019-01-16 00:47:13,00:47:13,69
2019-01-16 00:47:18,00:47:18,68
2019-01-16 00:47:23,00:47:23,67
2019-01-16 00:47:28,00:47:28,69
2019-01-16 00:47:33,00:47:33,71
2019-01-16 00:47:43,00:47:43,69
2019-01-16 00:47:48,00:47:48,67
2019-01-16 00:47:58,00:47:58,69
2019-01-16 00:48:03,00:48:03,70
2019-01-16 00:48:08,00:48:08,66
2019-01-16 00:48:13,00:48:13,63
2019-01-16 00:48:23,00:48:23,64
2019-01-16 00:48:28,00:48:28,63
2019-01-16 00:48:33,00:48:33,64
2019-01-16 00:48:38,00:48:38,65
2019-01-16 00:48:43,00:48:43,63
2019-01-16 00:48:48,00:48:48,61
2019-01-16 00:48:53,00:48:53,60
2019-01-16 00:48:58,00:48:58,62
2019-01-16 00:49:04,00:49:04,62
2019-01-16 00:49:09,00:49:09,63
2019-01-16 00:49:24,00:49:24,63
2019-01-16 00:49:39,00:49:39,63
2019-01-16 00:49:49,00:49:49,62
2019-01-16 00:49:54,00:49:54,61
2019-01-16 00:50:09,00:50:09,62
2019-01-16 00:50:14,00:50:14,61
2019-01-16 00:50:19,00:50:19,59
2019-01-16 00:50:24,00:50:24,58
2019-01-16 00:50:34,00:50:34,62
2019-01-16 00:50:44,00:50:44,63
2019-01-16 00:50:59,00:50:59,63
2019-01-16 00:51:14,00:51:14,62
2019-01-16 00:51:19,00:51:19,60
2019-01-16 00:51:34,00:51:34,60
2019-01-16 00:51:39,00:51:39,61
2019-01-16 00:51:44,00:51:44,63
2019-01-16 00:51:49,00:51:49,64
2019-01-16 00:52:04,00:52:04,64
2019-01-16 00:52:09,00:52:09,65
2019-01-16 00:52:14,00:52:14,67
2019-01-16 00:52:19,00:52:19,69
2019-01-16 00:52:24,00:52:24,70
2019-01-16 00:52:34,00:52:34,69
2019-01-16 00:52:44,00:52:44,70
2019-01-16 00:52:54,00:52:54,69
2019-01-16 00:53:01,00:53:01,66
2019-01-16 00:53:06,00:53:06,68
2019-01-16 00:53:11,00:53:11,66
2019-01-16 00:53:16,00:53:16,60
2019-01-16 00:53:21,00:53:21,59
2019-01-16 00:53:26,00:53:26,58
2019-01-16 00:53:31,00:53:31,56
2019-01-16 00:53:36,00:53:36,59
2019-01-16 00:53:41,00:53:41,60
2019-01-16 00:53:56,00:53:56,60
2019-01-16 00:54:01,00:54:01,61
2019-01-16 00:54:06,00:54:06,59
2019-01-16 00:54:11,00:54:11,57
2019-01-16 00:54:26,00:54:26,58
2019-01-16 00:54:36,00:54:36,57
2019-01-16 00:54:41,00:54:41,56
2019-01-16 00:54:51,00:54:51,57
2019-01-16 00:55:06,00:55:06,58
2019-01-16 00:55:11,00:55:11,59
2019-01-16 00:55:16,00:55:16,60
2019-01-16 00:55:21,00:55:21,63
2019-01-16 00:55:26,00:55:26,64
2019-01-16 00:55:31,00:55:31,65
2019-01-16 00:55:41,00:55:41,66
2019-01-16 00:55:56,00:55:56,66
2019-01-16 00:56:01,00:56:01,67
2019-01-16 00:56:16,00:56:16,67
2019-01-16 00:56:21,00:56:21,66
2019-01-16 00:56:36,00:56:36,66
2019-01-16 00:56:51,00:56:51,66
2019-01-16 00:56:56,00:56:56,62
2019-01-16 00:57:06,00:57:06,63
2019-01-16 00:57:11,00:57:11,65
2019-01-16 00:57:21,00:57:21,66
2019-01-16 00:57:36,00:57:36,66
2019-01-16 00:57:41,00:57:41,67
2019-01-16 00:57:46,00:57:46,66
2019-01-16 00:58:01,00:58:01,67
2019-01-16 00:58:06,00:58:06,68
2019-01-16 00:58:11,00:58:11,69
2019-01-16 00:58:16,00:58:16,68
2019-01-16 00:58:26,00:58:26,64
2019-01-16 00:58:31,00:58:31,60
2019-01-16 00:58:36,00:58:36,60
2019-01-16 00:58:51,00:58:51,61
2019-01-16 00:58:56,00:58:56,61
2019-01-16 00:59:01,00:59:01,62
2019-01-16 00:59:06,00:59:06,63
2019-01-16 00:59:11,00:59:11,62
2019-01-16 00:59:16,00:59:16,61
2019-01-16 00:59:21,00:59:21,60
2019-01-16 00:59:26,00:59:26,61
2019-01-16 00:59:31,00:59:31,62
2019-01-16 00:59:41,00:59:41,62
2019-01-16 00:59:46,00:59:46,61
2019-01-16 00:59:51,00:59:51,62
2019-01-16 00:59:56,00:59:56,64
2019-01-16 01:00:01,01:00:01,68
2019-01-16 01:00:06,01:00:06,69
2019-01-16 01:00:11,01:00:11,68
2019-01-16 01:00:16,01:00:16,65
2019-01-16 01:00:21,01:00:21,62
2019-01-16 01:00:26,01:00:26,61
2019-01-16 01:00:31,01:00:31,60
2019-01-16 01:00:36,01:00:36,60
2019-01-16 01:00:46,01:00:46,58
2019-01-16 01:00:51,01:00:51,56
2019-01-16 01:01:01,01:01:01,58
2019-01-16 01:01:16,01:01:16,60
2019-01-16 01:01:21,01:01:21,61
2019-01-16 01:01:26,01:01:26,62
2019-01-16 01:01:31,01:01:31,61
2019-01-16 01:01:36,01:01:36,60
2019-01-16 01:01:41,01:01:41,58
2019-01-16 01:01:46,01:01:46,57
2019-01-16 01:01:56,01:01:56,56
2019-01-16 01:02:01,01:02:01,57
2019-01-16 01:02:06,01:02:06,56
2019-01-16 01:02:11,01:02:11,55
2019-01-16 01:02:16,01:02:16,58
2019-01-16 01:02:21,01:02:21,59
2019-01-16 01:02:26,01:02:26,56
2019-01-16 01:02:31,01:02:31,58
2019-01-16 01:02:41,01:02:41,59
2019-01-16 01:02:46,01:02:46,60
2019-01-16 01:02:56,01:02:56,61
2019-01-16 01:03:01,01:03:01,59
2019-01-16 01:03:06,01:03:06,56
2019-01-16 01:03:11,01:03:11,55
2019-01-16 01:03:26,01:03:26,55
2019-01-16 01:03:31,01:03:31,56
2019-01-16 01:03:41,01:03:41,57
2019-01-16 01:03:46,01:03:46,58
2019-01-16 01:03:51,01:03:51,59
2019-01-16 01:03:56,01:03:56,60
2019-01-16 01:04:01,01:04:01,60
2019-01-16 01:04:16,01:04:16,60
2019-01-16 01:04:26,01:04:26,60
2019-01-16 01:04:31,01:04:31,61
2019-01-16 01:04:41,01:04:41,62
2019-01-16 01:04:46,01:04:46,63
2019-01-16 01:04:51,01:04:51,64
2019-01-16 01:04:56,01:04:56,66
2019-01-16 01:05:01,01:05:01,68
2019-01-16 01:05:06,01:05:06,70
2019-01-16 01:05:11,01:05:11,72
2019-01-16 01:05:16,01:05:16,74
2019-01-16 01:05:22,01:05:22,74
2019-01-16 01:05:32,01:05:32,72
2019-01-16 01:05:37,01:05:37,73
2019-01-16 01:05:52,01:05:52,71
2019-01-16 01:05:57,01:05:57,66
2019-01-16 01:06:02,01:06:02,64
2019-01-16 01:06:07,01:06:07,62
2019-01-16 01:06:22,01:06:22,63
2019-01-16 01:06:37,01:06:37,63
2019-01-16 01:06:47,01:06:47,62
2019-01-16 01:06:57,01:06:57,63
2019-01-16 01:07:07,01:07:07,64
2019-01-16 01:07:12,01:07:12,62
2019-01-16 01:07:17,01:07:17,61
2019-01-16 01:07:22,01:07:22,60
2019-01-16 01:07:37,01:07:37,60
2019-01-16 01:07:42,01:07:42,61
2019-01-16 01:07:47,01:07:47,63
2019-01-16 01:08:02,01:08:02,61
2019-01-16 01:08:07,01:08:07,60
2019-01-16 01:08:17,01:08:17,59
2019-01-16 01:08:32,01:08:32,59
2019-01-16 01:08:37,01:08:37,58
2019-01-16 01:08:42,01:08:42,60
2019-01-16 01:08:47,01:08:47,63
2019-01-16 01:09:02,01:09:02,62
2019-01-16 01:09:17,01:09:17,59
2019-01-16 01:09:22,01:09:22,57
2019-01-16 01:09:32,01:09:32,58
2019-01-16 01:09:42,01:09:42,59
2019-01-16 01:09:47,01:09:47,60
2019-01-16 01:09:52,01:09:52,63
2019-01-16 01:09:57,01:09:57,64
2019-01-16 01:10:02,01:10:02,65
2019-01-16 01:10:17,01:10:17,66
2019-01-16 01:10:27,01:10:27,65
2019-01-16 01:10:32,01:10:32,66
2019-01-16 01:10:37,01:10:37,67
2019-01-16 01:10:47,01:10:47,68
2019-01-16 01:10:57,01:10:57,61
2019-01-16 01:11:02,01:11:02,57
2019-01-16 01:11:12,01:11:12,58
2019-01-16 01:11:17,01:11:17,59
2019-01-16 01:11:22,01:11:22,60
2019-01-16 01:11:32,01:11:32,61
2019-01-16 01:11:37,01:11:37,62
2019-01-16 01:11:42,01:11:42,61
2019-01-16 01:11:57,01:11:57,61
2019-01-16 01:12:12,01:12:12,60
2019-01-16 01:12:27,01:12:27,61
2019-01-16 01:12:32,01:12:32,60
2019-01-16 01:12:37,01:12:37,61
2019-01-16 01:12:52,01:12:52,62
2019-01-16 01:13:07,01:13:07,62
2019-01-16 01:13:12,01:13:12,61
2019-01-16 01:13:22,01:13:22,60
2019-01-16 01:13:27,01:13:27,59
2019-01-16 01:13:42,01:13:42,60
2019-01-16 01:13:57,01:13:57,60
2019-01-16 01:14:12,01:14:12,62
2019-01-16 01:14:17,01:14:17,63
2019-01-16 01:14:22,01:14:22,64
2019-01-16 01:14:37,01:14:37,65
2019-01-16 01:14:42,01:14:42,66
2019-01-16 01:14:52,01:14:52,65
2019-01-16 01:14:57,01:14:57,64
2019-01-16 01:15:02,01:15:02,62
2019-01-16 01:15:07,01:15:07,59
2019-01-16 01:15:12,01:15:12,56
2019-01-16 01:15:22,01:15:22,56
2019-01-16 01:15:27,01:15:27,57
2019-01-16 01:15:42,01:15:42,60
2019-01-16 01:15:47,01:15:47,61
2019-01-16 01:15:52,01:15:52,62
2019-01-16 01:16:07,01:16:07,61
2019-01-16 01:16:12,01:16:12,62
2019-01-16 01:16:17,01:16:17,63
2019-01-16 01:16:27,01:16:27,58
2019-01-16 01:16:32,01:16:32,55
2019-01-16 01:16:47,01:16:47,55
2019-01-16 01:16:52,01:16:52,55
2019-01-16 01:16:57,01:16:57,56
2019-01-16 01:17:07,01:17:07,57
2019-01-16 01:17:12,01:17:12,58
2019-01-16 01:17:17,01:17:17,59
2019-01-16 01:17:32,01:17:32,59
2019-01-16 01:17:42,01:17:42,60
2019-01-16 01:17:52,01:17:52,59
2019-01-16 01:17:57,01:17:57,56
2019-01-16 01:18:12,01:18:12,56
2019-01-16 01:18:27,01:18:27,57
2019-01-16 01:18:32,01:18:32,57
2019-01-16 01:18:37,01:18:37,59
2019-01-16 01:18:42,01:18:42,61
2019-01-16 01:18:57,01:18:57,62
2019-01-16 01:19:07,01:19:07,63
2019-01-16 01:19:22,01:19:22,63
2019-01-16 01:19:27,01:19:27,64
2019-01-16 01:19:32,01:19:32,65
2019-01-16 01:19:37,01:19:37,66
2019-01-16 01:19:52,01:19:52,67
2019-01-16 01:20:02,01:20:02,68
2019-01-16 01:20:12,01:20:12,69
2019-01-16 01:20:17,01:20:17,68
2019-01-16 01:20:22,01:20:22,66
2019-01-16 01:20:27,01:20:27,65
2019-01-16 01:20:32,01:20:32,67
2019-01-16 01:20:37,01:20:37,67
2019-01-16 01:20:42,01:20:42,66
2019-01-16 01:20:52,01:20:52,67
2019-01-16 01:21:07,01:21:07,69
2019-01-16 01:21:17,01:21:17,68
2019-01-16 01:21:22,01:21:22,73
2019-01-16 01:21:27,01:21:27,72
2019-01-16 01:21:42,01:21:42,73
2019-01-16 01:21:47,01:21:47,72
2019-01-16 01:21:52,01:21:52,68
2019-01-16 01:21:57,01:21:57,67
2019-01-16 01:22:02,01:22:02,64
2019-01-16 01:22:07,01:22:07,65
2019-01-16 01:22:12,01:22:12,66
2019-01-16 01:22:17,01:22:17,67
2019-01-16 01:22:22,01:22:22,70
2019-01-16 01:22:27,01:22:27,65
2019-01-16 01:22:32,01:22:32,62
2019-01-16 01:22:37,01:22:37,59
2019-01-16 01:22:47,01:22:47,59
2019-01-16 01:22:52,01:22:52,60
2019-01-16 01:23:02,01:23:02,61
2019-01-16 01:23:07,01:23:07,62
2019-01-16 01:23:12,01:23:12,63
2019-01-16 01:23:17,01:23:17,64
2019-01-16 01:23:22,01:23:22,65
2019-01-16 01:23:27,01:23:27,66
2019-01-16 01:23:33,01:23:33,67
2019-01-16 01:23:38,01:23:38,66
2019-01-16 01:23:48,01:23:48,67
2019-01-16 01:23:53,01:23:53,68
2019-01-16 01:24:08,01:24:08,69
2019-01-16 01:24:13,01:24:13,68
2019-01-16 01:24:18,01:24:18,67
2019-01-16 01:24:23,01:24:23,68
2019-01-16 01:24:33,01:24:33,70
2019-01-16 01:24:38,01:24:38,71
2019-01-16 01:24:43,01:24:43,69
2019-01-16 01:24:48,01:24:48,67
2019-01-16 01:24:53,01:24:53,62
2019-01-16 01:24:58,01:24:58,58
2019-01-16 01:25:13,01:25:13,58
2019-01-16 01:25:18,01:25:18,57
2019-01-16 01:25:23,01:25:23,56
2019-01-16 01:25:33,01:25:33,57
