,time,value
2019-01-27 00:00:03,00:00:03,54
2019-01-27 00:00:08,00:00:08,55
2019-01-27 00:00:13,00:00:13,56
2019-01-27 00:00:18,00:00:18,58
2019-01-27 00:00:24,00:00:24,58
2019-01-27 00:00:29,00:00:29,60
2019-01-27 00:00:39,00:00:39,59
2019-01-27 00:00:44,00:00:44,58
2019-01-27 00:00:49,00:00:49,56
2019-01-27 00:00:54,00:00:54,57
2019-01-27 00:01:04,00:01:04,58
2019-01-27 00:01:14,00:01:14,59
2019-01-27 00:01:19,00:01:19,61
2019-01-27 00:01:24,00:01:24,62
2019-01-27 00:01:29,00:01:29,59
2019-01-27 00:01:34,00:01:34,58
2019-01-27 00:01:39,00:01:39,57
2019-01-27 00:01:54,00:01:54,57
2019-01-27 00:02:04,00:02:04,58
2019-01-27 00:02:19,00:02:19,57
2019-01-27 00:02:29,00:02:29,58
2019-01-27 00:02:34,00:02:34,59
2019-01-27 00:02:39,00:02:39,60
2019-01-27 00:02:44,00:02:44,59
2019-01-27 00:02:54,00:02:54,56
2019-01-27 00:02:59,00:02:59,57
2019-01-27 00:03:14,00:03:14,57
2019-01-27 00:03:19,00:03:19,58
2019-01-27 00:03:24,00:03:24,60
2019-01-27 00:03:39,00:03:39,59
2019-01-27 00:03:49,00:03:49,56
2019-01-27 00:03:54,00:03:54,54
2019-01-27 00:04:04,00:04:04,54
2019-01-27 00:04:19,00:04:19,54
2019-01-27 00:04:24,00:04:24,56
2019-01-27 00:04:29,00:04:29,59
2019-01-27 00:04:34,00:04:34,59
2019-01-27 00:04:44,00:04:44,55
2019-01-27 00:04:49,00:04:49,54
2019-01-27 00:04:59,00:04:59,55
2019-01-27 00:05:04,00:05:04,56
2019-01-27 00:05:09,00:05:09,58
2019-01-27 00:05:14,00:05:14,61
2019-01-27 00:05:19,00:05:19,62
2019-01-27 00:05:34,00:05:34,59
2019-01-27 00:05:39,00:05:39,57
2019-01-27 00:05:49,00:05:49,58
2019-01-27 00:05:59,00:05:59,59
2019-01-27 00:06:14,00:06:14,59
2019-01-27 00:06:19,00:06:19,61
2019-01-27 00:06:24,00:06:24,63
2019-01-27 00:06:34,00:06:34,64
