,time,value
2019-01-05 00:10:46,00:10:46,58
2019-01-05 00:11:01,00:11:01,58
2019-01-05 00:11:06,00:11:06,57
2019-01-05 00:11:16,00:11:16,58
2019-01-05 00:11:21,00:11:21,59
2019-01-05 00:11:36,00:11:36,59
2019-01-05 00:11:51,00:11:51,58
2019-01-05 00:12:06,00:12:06,58
2019-01-05 00:12:11,00:12:11,59
2019-01-05 00:12:16,00:12:16,60
2019-01-05 00:12:21,00:12:21,61
2019-01-05 00:12:36,00:12:36,61
2019-01-05 00:12:41,00:12:41,62
2019-01-05 00:12:46,00:12:46,63
2019-01-05 00:12:51,00:12:51,62
2019-01-05 00:13:06,00:13:06,64
2019-01-05 00:13:11,00:13:11,65
2019-01-05 00:13:16,00:13:16,67
2019-01-05 00:13:21,00:13:21,68
2019-01-05 00:13:26,00:13:26,67
2019-01-05 00:13:31,00:13:31,66
2019-01-05 00:13:36,00:13:36,65
2019-01-05 00:13:41,00:13:41,66
2019-01-05 00:13:46,00:13:46,67
2019-01-05 00:13:51,00:13:51,64
2019-01-05 00:14:01,00:14:01,63
2019-01-05 00:14:11,00:14:11,64
2019-01-05 00:14:16,00:14:16,65
2019-01-05 00:14:21,00:14:21,67
2019-01-05 00:14:26,00:14:26,68
2019-01-05 00:14:41,00:14:41,68
2019-01-05 00:14:46,00:14:46,69
2019-01-05 00:14:51,00:14:51,70
2019-01-05 00:15:06,00:15:06,70
2019-01-05 00:15:11,00:15:11,68
2019-01-05 00:15:16,00:15:16,62
2019-01-05 00:15:21,00:15:21,60
2019-01-05 00:15:31,00:15:31,58
2019-01-05 00:15:36,00:15:36,55
2019-01-05 00:15:41,00:15:41,55
2019-01-05 00:15:46,00:15:46,54
2019-01-05 00:15:56,00:15:56,55
2019-01-05 00:16:11,00:16:11,55
2019-01-05 00:16:21,00:16:21,57
2019-01-05 00:16:26,00:16:26,58
2019-01-05 00:16:31,00:16:31,60
2019-01-05 00:16:41,00:16:41,63
2019-01-05 00:16:46,00:16:46,65
2019-01-05 00:16:51,00:16:51,62
2019-01-05 00:16:56,00:16:56,61
2019-01-05 00:17:02,00:17:02,60
2019-01-05 00:17:07,00:17:07,58
2019-01-05 00:17:12,00:17:12,55
2019-01-05 00:17:17,00:17:17,54
2019-01-05 00:17:22,00:17:22,53
2019-01-05 00:17:27,00:17:27,54
2019-01-05 00:17:32,00:17:32,55
2019-01-05 00:17:37,00:17:37,57
2019-01-05 00:17:42,00:17:42,56
2019-01-05 00:17:47,00:17:47,56
2019-01-05 00:18:02,00:18:02,57
2019-01-05 00:18:12,00:18:12,58
2019-01-05 00:18:27,00:18:27,58
2019-01-05 00:18:32,00:18:32,60
2019-01-05 00:18:37,00:18:37,61
2019-01-05 00:18:47,00:18:47,60
2019-01-05 00:18:52,00:18:52,59
2019-01-05 00:18:57,00:18:57,58
2019-01-05 00:19:02,00:19:02,59
2019-01-05 00:19:07,00:19:07,60
2019-01-05 00:19:22,00:19:22,61
2019-01-05 00:19:27,00:19:27,62
2019-01-05 00:19:32,00:19:32,63
2019-01-05 00:19:42,00:19:42,64
2019-01-05 00:19:47,00:19:47,65
2019-01-05 00:19:52,00:19:52,67
2019-01-05 00:19:57,00:19:57,68
2019-01-05 00:20:02,00:20:02,67
2019-01-05 00:20:07,00:20:07,66
2019-01-05 00:20:12,00:20:12,65
2019-01-05 00:20:17,00:20:17,66
2019-01-05 00:20:27,00:20:27,65
2019-01-05 00:20:32,00:20:32,64
2019-01-05 00:20:37,00:20:37,65
2019-01-05 00:20:47,00:20:47,64
2019-01-05 00:20:57,00:20:57,62
2019-01-05 00:21:07,00:21:07,63
2019-01-05 00:21:12,00:21:12,64
2019-01-05 00:21:17,00:21:17,63
2019-01-05 00:21:27,00:21:27,62
2019-01-05 00:21:32,00:21:32,63
2019-01-05 00:21:42,00:21:42,62
2019-01-05 00:21:47,00:21:47,63
2019-01-05 00:21:57,00:21:57,64
2019-01-05 00:22:07,00:22:07,63
2019-01-05 00:22:12,00:22:12,62
2019-01-05 00:22:17,00:22:17,61
2019-01-05 00:22:27,00:22:27,62
2019-01-05 00:22:42,00:22:42,63
2019-01-05 00:22:47,00:22:47,61
2019-01-05 00:22:52,00:22:52,60
2019-01-05 00:22:57,00:22:57,59
2019-01-05 00:23:07,00:23:07,56
2019-01-05 00:23:22,00:23:22,57
2019-01-05 00:23:27,00:23:27,58
2019-01-05 00:23:32,00:23:32,59
2019-01-05 00:23:37,00:23:37,60
2019-01-05 00:23:42,00:23:42,61
2019-01-05 00:23:47,00:23:47,60
2019-01-05 00:23:52,00:23:52,59
2019-01-05 00:24:07,00:24:07,58
2019-01-05 00:24:12,00:24:12,58
2019-01-05 00:24:17,00:24:17,59
2019-01-05 00:24:27,00:24:27,62
2019-01-05 00:24:37,00:24:37,61
2019-01-05 00:24:42,00:24:42,60
2019-01-05 00:24:57,00:24:57,61
2019-01-05 00:25:02,00:25:02,62
2019-01-05 00:25:07,00:25:07,63
2019-01-05 00:25:12,00:25:12,64
2019-01-05 00:25:17,00:25:17,63
2019-01-05 00:25:32,00:25:32,63
2019-01-05 00:25:37,00:25:37,62
2019-01-05 00:25:42,00:25:42,63
2019-01-05 00:25:47,00:25:47,64
2019-01-05 00:25:52,00:25:52,66
2019-01-05 00:25:57,00:25:57,68
2019-01-05 00:26:07,00:26:07,66
2019-01-05 00:26:12,00:26:12,64
2019-01-05 00:26:17,00:26:17,59
2019-01-05 00:26:22,00:26:22,57
2019-01-05 00:26:27,00:26:27,57
2019-01-05 00:26:32,00:26:32,58
2019-01-05 00:26:37,00:26:37,59
2019-01-05 00:26:42,00:26:42,60
2019-01-05 00:26:47,00:26:47,62
2019-01-05 00:26:52,00:26:52,66
2019-01-05 00:26:57,00:26:57,69
2019-01-05 00:27:02,00:27:02,72
2019-01-05 00:27:07,00:27:07,74
2019-01-05 00:27:12,00:27:12,76
2019-01-05 00:27:17,00:27:17,78
2019-01-05 00:27:22,00:27:22,77
2019-01-05 00:27:32,00:27:32,76
2019-01-05 00:27:37,00:27:37,72
2019-01-05 00:27:42,00:27:42,69
2019-01-05 00:27:47,00:27:47,67
2019-01-05 00:27:52,00:27:52,62
2019-01-05 00:28:07,00:28:07,61
2019-01-05 00:28:17,00:28:17,60
2019-01-05 00:28:27,00:28:27,58
2019-01-05 00:28:37,00:28:37,59
2019-01-05 00:28:52,00:28:52,59
2019-01-05 00:29:02,00:29:02,61
2019-01-05 00:29:12,00:29:12,59
2019-01-05 00:29:17,00:29:17,54
2019-01-05 00:29:27,00:29:27,59
2019-01-05 00:29:32,00:29:32,60
2019-01-05 00:29:37,00:29:37,56
2019-01-05 00:29:42,00:29:42,61
2019-01-05 00:29:47,00:29:47,58
2019-01-05 00:29:52,00:29:52,54
2019-01-05 00:30:02,00:30:02,53
2019-01-05 00:30:07,00:30:07,52
2019-01-05 00:30:12,00:30:12,50
2019-01-05 00:30:17,00:30:17,49
2019-01-05 00:30:32,00:30:32,49
2019-01-05 00:30:37,00:30:37,50
2019-01-05 00:30:47,00:30:47,51
2019-01-05 00:30:52,00:30:52,52
2019-01-05 00:31:02,00:31:02,51
2019-01-05 00:31:12,00:31:12,53
2019-01-05 00:31:17,00:31:17,57
2019-01-05 00:31:22,00:31:22,62
2019-01-05 00:31:27,00:31:27,65
2019-01-05 00:31:32,00:31:32,68
2019-01-05 00:31:37,00:31:37,70
2019-01-05 00:31:42,00:31:42,72
2019-01-05 00:31:52,00:31:52,73
2019-01-05 00:31:57,00:31:57,69
2019-01-05 00:32:02,00:32:02,67
2019-01-05 00:32:07,00:32:07,66
2019-01-05 00:32:12,00:32:12,63
2019-01-05 00:32:17,00:32:17,61
2019-01-05 00:32:22,00:32:22,60
2019-01-05 00:32:27,00:32:27,60
2019-01-05 00:32:37,00:32:37,59
2019-01-05 00:32:47,00:32:47,62
2019-01-05 00:32:52,00:32:52,61
2019-01-05 00:32:57,00:32:57,58
2019-01-05 00:33:07,00:33:07,60
2019-01-05 00:33:12,00:33:12,62
2019-01-05 00:33:17,00:33:17,69
2019-01-05 00:33:22,00:33:22,83
2019-01-05 00:33:27,00:33:27,85
2019-01-05 00:33:32,00:33:32,88
2019-01-05 00:33:37,00:33:37,90
2019-01-05 00:33:42,00:33:42,86
2019-01-05 00:33:47,00:33:47,81
2019-01-05 00:33:52,00:33:52,77
2019-01-05 00:34:07,00:34:07,77
2019-01-05 00:34:12,00:34:12,69
2019-01-05 00:34:17,00:34:17,68
2019-01-05 00:34:22,00:34:22,69
2019-01-05 00:34:27,00:34:27,68
2019-01-05 00:34:32,00:34:32,66
2019-01-05 00:34:37,00:34:37,63
2019-01-05 00:34:42,00:34:42,62
2019-01-05 00:34:57,00:34:57,62
2019-01-05 00:35:03,00:35:03,60
2019-01-05 00:35:18,00:35:18,60
2019-01-05 00:35:23,00:35:23,62
2019-01-05 00:35:33,00:35:33,61
2019-01-05 00:35:38,00:35:38,59
2019-01-05 00:35:43,00:35:43,56
2019-01-05 00:35:58,00:35:58,56
2019-01-05 00:36:08,00:36:08,57
2019-01-05 00:36:13,00:36:13,60
2019-01-05 00:36:18,00:36:18,61
2019-01-05 00:36:28,00:36:28,60
2019-01-05 00:36:33,00:36:33,57
2019-01-05 00:36:38,00:36:38,54
2019-01-05 00:36:43,00:36:43,56
2019-01-05 00:36:53,00:36:53,56
2019-01-05 00:37:08,00:37:08,57
2019-01-05 00:37:13,00:37:13,59
2019-01-05 00:37:18,00:37:18,63
2019-01-05 00:37:23,00:37:23,66
2019-01-05 00:37:28,00:37:28,67
2019-01-05 00:37:33,00:37:33,68
2019-01-05 00:37:38,00:37:38,67
2019-01-05 00:37:53,00:37:53,66
2019-01-05 00:38:03,00:38:03,65
2019-01-05 00:38:08,00:38:08,64
2019-01-05 00:38:13,00:38:13,62
2019-01-05 00:38:23,00:38:23,61
2019-01-05 00:38:28,00:38:28,61
2019-01-05 00:38:33,00:38:33,59
2019-01-05 00:38:38,00:38:38,57
2019-01-05 00:38:48,00:38:48,58
2019-01-05 00:38:53,00:38:53,60
2019-01-05 00:38:58,00:38:58,62
2019-01-05 00:39:03,00:39:03,63
2019-01-05 00:39:08,00:39:08,67
2019-01-05 00:39:23,00:39:23,65
2019-01-05 00:39:28,00:39:28,58
2019-01-05 00:39:33,00:39:33,57
2019-01-05 00:39:38,00:39:38,58
2019-01-05 00:39:43,00:39:43,60
2019-01-05 00:39:48,00:39:48,61
2019-01-05 00:39:53,00:39:53,62
2019-01-05 00:40:03,00:40:03,64
2019-01-05 00:40:08,00:40:08,65
2019-01-05 00:40:13,00:40:13,67
2019-01-05 00:40:18,00:40:18,74
2019-01-05 00:40:23,00:40:23,75
2019-01-05 00:40:28,00:40:28,77
2019-01-05 00:40:33,00:40:33,73
2019-01-05 00:40:38,00:40:38,66
2019-01-05 00:40:43,00:40:43,67
2019-01-05 00:40:48,00:40:48,65
2019-01-05 00:40:53,00:40:53,63
2019-01-05 00:40:58,00:40:58,57
2019-01-05 00:41:03,00:41:03,54
2019-01-05 00:41:13,00:41:13,55
2019-01-05 00:41:18,00:41:18,56
2019-01-05 00:41:23,00:41:23,55
2019-01-05 00:41:38,00:41:38,55
2019-01-05 00:41:53,00:41:53,55
2019-01-05 00:41:58,00:41:58,56
2019-01-05 00:42:03,00:42:03,57
2019-01-05 00:42:08,00:42:08,58
2019-01-05 00:42:13,00:42:13,57
2019-01-05 00:42:28,00:42:28,57
2019-01-05 00:42:43,00:42:43,56
2019-01-05 00:42:48,00:42:48,58
2019-01-05 00:42:58,00:42:58,57
2019-01-05 00:43:13,00:43:13,57
2019-01-05 00:43:18,00:43:18,56
2019-01-05 00:43:23,00:43:23,54
2019-01-05 00:43:28,00:43:28,55
2019-01-05 00:43:33,00:43:33,57
2019-01-05 00:43:48,00:43:48,57
2019-01-05 00:43:53,00:43:53,64
2019-01-05 00:43:58,00:43:58,67
2019-01-05 00:44:03,00:44:03,64
2019-01-05 00:44:08,00:44:08,61
2019-01-05 00:44:13,00:44:13,60
2019-01-05 00:44:19,00:44:19,59
2019-01-05 00:44:29,00:44:29,57
2019-01-05 00:44:34,00:44:34,56
2019-01-05 00:44:49,00:44:49,57
2019-01-05 00:44:54,00:44:54,56
2019-01-05 00:44:59,00:44:59,57
2019-01-05 00:45:14,00:45:14,57
2019-01-05 00:45:19,00:45:19,55
2019-01-05 00:45:34,00:45:34,55
2019-01-05 00:45:44,00:45:44,57
2019-01-05 00:45:49,00:45:49,58
2019-01-05 00:46:04,00:46:04,58
2019-01-05 00:46:09,00:46:09,57
2019-01-05 00:46:19,00:46:19,58
2019-01-05 00:46:34,00:46:34,58
2019-01-05 00:46:49,00:46:49,58
2019-01-05 00:47:04,00:47:04,61
2019-01-05 00:47:09,00:47:09,69
2019-01-05 00:47:14,00:47:14,70
2019-01-05 00:47:29,00:47:29,70
2019-01-05 00:47:39,00:47:39,69
2019-01-05 00:47:44,00:47:44,68
2019-01-05 00:47:49,00:47:49,65
2019-01-05 00:47:54,00:47:54,55
2019-01-05 00:47:59,00:47:59,56
2019-01-05 00:48:04,00:48:04,56
2019-01-05 00:48:14,00:48:14,57
2019-01-05 00:48:29,00:48:29,56
2019-01-05 00:48:39,00:48:39,55
2019-01-05 00:48:44,00:48:44,55
2019-01-05 00:48:54,00:48:54,56
2019-01-05 00:49:09,00:49:09,56
2019-01-05 00:49:14,00:49:14,57
2019-01-05 00:49:29,00:49:29,57
2019-01-05 00:49:44,00:49:44,57
2019-01-05 00:49:54,00:49:54,58
2019-01-05 00:49:59,00:49:59,60
2019-01-05 00:50:04,00:50:04,64
2019-01-05 00:50:09,00:50:09,66
2019-01-05 00:50:14,00:50:14,65
2019-01-05 00:50:29,00:50:29,64
2019-01-05 00:50:34,00:50:34,62
2019-01-05 00:50:39,00:50:39,60
2019-01-05 00:50:44,00:50:44,56
2019-01-05 00:50:49,00:50:49,55
2019-01-05 00:50:59,00:50:59,56
2019-01-05 00:51:04,00:51:04,57
2019-01-05 00:51:09,00:51:09,58
2019-01-05 00:51:19,00:51:19,59
2019-01-05 00:51:24,00:51:24,58
2019-01-05 00:51:29,00:51:29,57
2019-01-05 00:51:34,00:51:34,56
2019-01-05 00:51:39,00:51:39,56
2019-01-05 00:51:44,00:51:44,56
2019-01-05 00:51:49,00:51:49,56
2019-01-05 00:51:54,00:51:54,57
2019-01-05 00:52:04,00:52:04,56
2019-01-05 00:52:19,00:52:19,56
2019-01-05 00:52:24,00:52:24,57
2019-01-05 00:52:39,00:52:39,57
2019-01-05 00:52:44,00:52:44,58
2019-01-05 00:52:49,00:52:49,57
2019-01-05 00:53:04,00:53:04,57
2019-01-05 00:53:19,00:53:19,58
2019-01-05 00:53:24,00:53:24,61
2019-01-05 00:53:29,00:53:29,62
2019-01-05 00:53:34,00:53:34,63
2019-01-05 00:53:49,00:53:49,63
2019-01-05 00:53:59,00:53:59,66
2019-01-05 00:54:04,00:54:04,67
2019-01-05 00:54:19,00:54:19,67
2019-01-05 00:54:24,00:54:24,69
2019-01-05 00:54:34,00:54:34,71
2019-01-05 00:54:44,00:54:44,69
2019-01-05 00:54:49,00:54:49,68
2019-01-05 00:54:55,00:54:55,69
2019-01-05 00:55:10,00:55:10,67
2019-01-05 00:55:15,00:55:15,64
2019-01-05 00:55:20,00:55:20,63
2019-01-05 00:55:30,00:55:30,66
2019-01-05 00:55:35,00:55:35,68
2019-01-05 00:55:50,00:55:50,68
2019-01-05 00:56:00,00:56:00,68
2019-01-05 00:56:05,00:56:05,70
2019-01-05 00:56:10,00:56:10,72
2019-01-05 00:56:25,00:56:25,71
2019-01-05 00:56:30,00:56:30,70
2019-01-05 00:56:35,00:56:35,64
2019-01-05 00:56:40,00:56:40,56
2019-01-05 00:56:45,00:56:45,55
2019-01-05 00:56:55,00:56:55,57
2019-01-05 00:57:00,00:57:00,59
2019-01-05 00:57:05,00:57:05,58
2019-01-05 00:57:10,00:57:10,60
2019-01-05 00:57:15,00:57:15,60
2019-01-05 00:57:20,00:57:20,58
2019-01-05 00:57:25,00:57:25,57
2019-01-05 00:57:35,00:57:35,56
2019-01-05 00:57:45,00:57:45,57
2019-01-05 00:57:55,00:57:55,58
2019-01-05 00:58:10,00:58:10,58
2019-01-05 00:58:15,00:58:15,59
2019-01-05 00:58:21,00:58:21,58
2019-01-05 00:58:26,00:58:26,55
2019-01-05 00:58:31,00:58:31,56
2019-01-05 00:58:36,00:58:36,57
2019-01-05 00:58:46,00:58:46,63
2019-01-05 00:58:51,00:58:51,64
2019-01-05 00:59:01,00:59:01,65
2019-01-05 00:59:11,00:59:11,59
2019-01-05 00:59:16,00:59:16,55
2019-01-05 00:59:21,00:59:21,54
2019-01-05 00:59:26,00:59:26,52
2019-01-05 00:59:36,00:59:36,52
2019-01-05 00:59:41,00:59:41,53
2019-01-05 00:59:46,00:59:46,55
2019-01-05 00:59:51,00:59:51,56
2019-01-05 00:59:56,00:59:56,59
2019-01-05 01:00:01,01:00:01,64
2019-01-05 01:00:06,01:00:06,61
2019-01-05 01:00:11,01:00:11,57
2019-01-05 01:00:16,01:00:16,55
2019-01-05 01:00:26,01:00:26,56
2019-01-05 01:00:41,01:00:41,56
2019-01-05 01:00:46,01:00:46,57
2019-01-05 01:00:51,01:00:51,58
2019-01-05 01:00:56,01:00:56,59
2019-01-05 01:01:01,01:01:01,60
2019-01-05 01:01:06,01:01:06,61
2019-01-05 01:01:11,01:01:11,62
2019-01-05 01:01:16,01:01:16,61
2019-01-05 01:01:31,01:01:31,60
2019-01-05 01:01:46,01:01:46,61
2019-01-05 01:01:56,01:01:56,63
2019-01-05 01:02:06,01:02:06,62
2019-01-05 01:02:11,01:02:11,60
2019-01-05 01:02:16,01:02:16,59
2019-01-05 01:02:21,01:02:21,59
2019-01-05 01:02:36,01:02:36,59
2019-01-05 01:02:46,01:02:46,60
2019-01-05 01:02:56,01:02:56,65
2019-01-05 01:03:01,01:03:01,64
2019-01-05 01:03:06,01:03:06,62
2019-01-05 01:03:11,01:03:11,65
2019-01-05 01:03:16,01:03:16,68
2019-01-05 01:03:21,01:03:21,67
2019-01-05 01:03:26,01:03:26,62
2019-01-05 01:03:31,01:03:31,57
2019-01-05 01:03:36,01:03:36,54
2019-01-05 01:03:51,01:03:51,58
2019-01-05 01:03:56,01:03:56,59
2019-01-05 01:04:01,01:04:01,58
2019-01-05 01:04:06,01:04:06,57
2019-01-05 01:04:16,01:04:16,63
2019-01-05 01:04:21,01:04:21,67
2019-01-05 01:04:26,01:04:26,68
2019-01-05 01:04:32,01:04:32,64
2019-01-05 01:04:37,01:04:37,60
2019-01-05 01:04:42,01:04:42,61
2019-01-05 01:04:47,01:04:47,65
2019-01-05 01:04:52,01:04:52,55
2019-01-05 01:05:07,01:05:07,56
2019-01-05 01:05:12,01:05:12,57
2019-01-05 01:05:17,01:05:17,56
2019-01-05 01:05:22,01:05:22,53
2019-01-05 01:05:27,01:05:27,54
2019-01-05 01:05:32,01:05:32,56
2019-01-05 01:05:37,01:05:37,61
2019-01-05 01:05:42,01:05:42,63
2019-01-05 01:05:47,01:05:47,62
2019-01-05 01:05:52,01:05:52,61
2019-01-05 01:05:57,01:05:57,59
2019-01-05 01:06:02,01:06:02,62
2019-01-05 01:06:12,01:06:12,59
2019-01-05 01:06:17,01:06:17,56
2019-01-05 01:06:22,01:06:22,57
2019-01-05 01:06:27,01:06:27,62
2019-01-05 01:06:32,01:06:32,59
2019-01-05 01:06:37,01:06:37,56
2019-01-05 01:06:42,01:06:42,55
2019-01-05 01:06:47,01:06:47,55
2019-01-05 01:06:52,01:06:52,55
2019-01-05 01:06:57,01:06:57,56
2019-01-05 01:07:02,01:07:02,57
2019-01-05 01:07:07,01:07:07,62
2019-01-05 01:07:17,01:07:17,60
2019-01-05 01:07:27,01:07:27,61
2019-01-05 01:07:32,01:07:32,62
2019-01-05 01:07:37,01:07:37,63
2019-01-05 01:07:42,01:07:42,62
2019-01-05 01:07:47,01:07:47,61
2019-01-05 01:07:52,01:07:52,62
2019-01-05 01:07:57,01:07:57,63
2019-01-05 01:08:12,01:08:12,63
2019-01-05 01:08:17,01:08:17,63
2019-01-05 01:08:32,01:08:32,65
2019-01-05 01:08:37,01:08:37,66
2019-01-05 01:08:47,01:08:47,67
2019-01-05 01:08:52,01:08:52,71
2019-01-05 01:08:57,01:08:57,68
2019-01-05 01:09:02,01:09:02,66
2019-01-05 01:09:07,01:09:07,65
2019-01-05 01:09:12,01:09:12,66
2019-01-05 01:09:17,01:09:17,68
2019-01-05 01:09:22,01:09:22,64
2019-01-05 01:09:27,01:09:27,60
2019-01-05 01:09:32,01:09:32,56
2019-01-05 01:09:37,01:09:37,55
2019-01-05 01:09:42,01:09:42,56
2019-01-05 01:09:47,01:09:47,55
2019-01-05 01:09:57,01:09:57,56
2019-01-05 01:10:02,01:10:02,57
2019-01-05 01:10:12,01:10:12,62
2019-01-05 01:10:17,01:10:17,61
2019-01-05 01:10:27,01:10:27,60
2019-01-05 01:10:32,01:10:32,58
2019-01-05 01:10:37,01:10:37,55
2019-01-05 01:10:42,01:10:42,55
2019-01-05 01:10:47,01:10:47,58
2019-01-05 01:10:52,01:10:52,61
2019-01-05 01:10:57,01:10:57,58
2019-01-05 01:11:02,01:11:02,56
2019-01-05 01:11:07,01:11:07,54
2019-01-05 01:11:17,01:11:17,57
2019-01-05 01:11:22,01:11:22,58
2019-01-05 01:11:37,01:11:37,59
2019-01-05 01:11:42,01:11:42,61
2019-01-05 01:11:52,01:11:52,58
2019-01-05 01:11:57,01:11:57,57
2019-01-05 01:12:12,01:12:12,58
2019-01-05 01:12:17,01:12:17,59
2019-01-05 01:12:22,01:12:22,58
2019-01-05 01:12:37,01:12:37,58
2019-01-05 01:12:42,01:12:42,60
2019-01-05 01:12:52,01:12:52,59
2019-01-05 01:13:02,01:13:02,60
2019-01-05 01:13:07,01:13:07,60
2019-01-05 01:13:12,01:13:12,59
2019-01-05 01:13:17,01:13:17,57
2019-01-05 01:13:22,01:13:22,56
2019-01-05 01:13:27,01:13:27,56
2019-01-05 01:13:32,01:13:32,59
2019-01-05 01:13:37,01:13:37,61
2019-01-05 01:13:42,01:13:42,59
2019-01-05 01:13:52,01:13:52,60
2019-01-05 01:13:57,01:13:57,59
2019-01-05 01:14:02,01:14:02,57
2019-01-05 01:14:07,01:14:07,56
2019-01-05 01:14:12,01:14:12,55
2019-01-05 01:14:17,01:14:17,54
2019-01-05 01:14:22,01:14:22,54
2019-01-05 01:14:27,01:14:27,53
2019-01-05 01:14:37,01:14:37,53
2019-01-05 01:14:42,01:14:42,53
2019-01-05 01:14:52,01:14:52,54
2019-01-05 01:15:07,01:15:07,61
2019-01-05 01:15:12,01:15:12,64
2019-01-05 01:15:17,01:15:17,66
2019-01-05 01:15:32,01:15:32,66
2019-01-05 01:15:42,01:15:42,67
2019-01-05 01:15:47,01:15:47,64
2019-01-05 01:15:52,01:15:52,59
2019-01-05 01:15:57,01:15:57,56
2019-01-05 01:16:02,01:16:02,55
2019-01-05 01:16:17,01:16:17,55
2019-01-05 01:16:32,01:16:32,56
2019-01-05 01:16:42,01:16:42,58
2019-01-05 01:16:47,01:16:47,60
2019-01-05 01:16:57,01:16:57,61
2019-01-05 01:17:02,01:17:02,61
2019-01-05 01:17:12,01:17:12,62
2019-01-05 01:17:22,01:17:22,61
2019-01-05 01:17:32,01:17:32,62
2019-01-05 01:17:42,01:17:42,63
2019-01-05 01:17:52,01:17:52,64
2019-01-05 01:17:57,01:17:57,63
2019-01-05 01:18:02,01:18:02,61
2019-01-05 01:18:07,01:18:07,59
2019-01-05 01:18:22,01:18:22,59
2019-01-05 01:18:37,01:18:37,58
2019-01-05 01:18:47,01:18:47,59
2019-01-05 01:19:02,01:19:02,61
2019-01-05 01:19:07,01:19:07,72
2019-01-05 01:19:12,01:19:12,73
2019-01-05 01:19:22,01:19:22,73
2019-01-05 01:19:32,01:19:32,72
2019-01-05 01:19:37,01:19:37,72
2019-01-05 01:19:42,01:19:42,72
2019-01-05 01:19:47,01:19:47,71
2019-01-05 01:19:52,01:19:52,70
2019-01-05 01:20:02,01:20:02,69
2019-01-05 01:20:07,01:20:07,64
2019-01-05 01:20:12,01:20:12,59
2019-01-05 01:20:17,01:20:17,58
2019-01-05 01:20:22,01:20:22,57
2019-01-05 01:20:27,01:20:27,58
2019-01-05 01:20:32,01:20:32,59
2019-01-05 01:20:37,01:20:37,60
2019-01-05 01:20:47,01:20:47,61
